username;date;retweets;text;hashtags;id;AgriTweet;Category
MrMeliora;5/9/2016 20:32;0;pH went slightly askew, see the leaf curl ? She's doing just fine tho. #jamila pic.twitter.com/mnWMWMqxtT;#jamila;7.29741E+17;y;others
withumour;6/7/2016 16:38;1;Leaf curl is so cool but sad;;7.40191E+17;y;others
k_wiganda;5/19/2016 22:11;0;โรคใบหงิกเหลืองมะเขือเทศ tomato yellow leaf curl diseasel เชื้อสาเหตุ tomato yellow leaf curl virus;;7.3339E+17;n;
Nmedlife;6/20/2016 15:31;0;The autophagy pathway participates in resistance to tomato yellow leaf curl virus infection in... http:// sh.st/Dbu9A #medical #news;#medical #news;7.44885E+17;y;Awareness
AmyAlysaGlynn;4/19/2016 15:45;0;@UglyFruitAndVeg i'm working on some ugly nectarines as we speak. What leaf curl ?;;7.22421E+17;y;others
collectobserve;6/6/2016 17:07;0;to Cabbage leaf curl virus twelve-wired bird-of-paradise 6.2.1976 11:18:43 pic.twitter.com/CR56pylWoA;;7.39836E+17;n;
collectobserve;4/16/2016 13:53;0;Tomato leaf curl Joydebpur virus pic.twitter.com/WDHnNp6JXQ;;7.21306E+17;n;
LorrieBracaloni;3/1/2016 23:07;0;I liked a @YouTube video http:// youtu.be/0cmhAGJTa0M?a Peach Leaf Curl;;7.0479E+17;y;Awareness
AqleemAbbas;3/14/2016 17:38;0;#Cotton #leaf #curl disease Cotton leaf curl disease is caused by a complex of begomovirus species, all of which... http:// fb.me/87bSZw5Wv;#Cotton #leaf #curl;7.09418E+17;y;Awareness
PeopleDailyKe;5/28/2016 10:51;1;Amiran’s new tomato variety resistant to leaf curl virus http:// bit.ly/1XtzDR5 pic.twitter.com/HOyUy7GuA7;;7.3648E+17;y;Awareness
suzu_mishra;6/24/2016 8:51;4;Peach leaf curl , a disease of peach caused by fungus Taphrina deformans. pic.twitter.com/Cq3JrcyNan;;7.46234E+17;y;Awareness
tarek_ziade;5/20/2016 17:53;0;It's a peach leaf curl kind of year pic.twitter.com/qbsX8V7ddz;;7.33687E+17;y;others
TheKatsGarden;4/8/2016 18:20;0;Curling, blistered looking leaves on your peach or nectarine tree? That's probably peach leaf curl . Learn more... http:// fb.me/3HjcvzjYY;;7.18474E+17;y;Awareness
SarahLAustinP;6/8/2016 9:54;0;#MontyDon . Can you help? Is this a disease or just leaf curl due to over watering pic.twitter.com/lyxsmv5erw;#MontyDon;7.40452E+17;y;others
EurekaMag;5/12/2016 3:31;0;#EurekaMag Characterisation of a quantitative resistance to vector transmission of Tomato yellow leaf curl virus in… http:// dlvr.it/LHZMdC;#EurekaMag;7.30571E+17;y;Research
collectobserve;6/17/2016 1:55;0;Squash mild leaf curl virus Sugar Storm (reprise) cinemaphobia 11.3.1987 21:15:01 pic.twitter.com/p5P12X87Cd;;7.43593E+17;n;
BetsyFreese;5/29/2016 19:53;0;Peaches are growing, but leaf curl problems. Common fungal disease in backyard trees pic.twitter.com/SbHKbznYAu;;7.36979E+17;y;self
shesowsseeds;6/21/2016 0:42;0;@Homebase_uk I was given a peach tree from your store for my bday in April. It's in a bad way with leaf curl , any suggestions to treat it?;;7.45024E+17;y;self
EnglishFruit;5/25/2016 5:57;0;Peach leaf curl disease http:// blog.realenglishfruit.co.uk/2016/05/25/pea ch-leaf-curl-disease-2 … pic.twitter.com/whsalMzTHk;;7.35319E+17;y;Awareness
GardeningHQnet;3/26/2016 8:35;0;#gardening Gardening Australia S26E23 – Preventing Leaf Curl – Camellia C ... - http:// gardeninghq.net/gardening-aust ralia-s26e23-preventing-leaf-curl-camellia-care-little-africa-faqs-hybrid-st/ … #RT #Retweet pic.twitter.com/R790efajyW;#gardening #RT #Retweet;7.13631E+17;y;Awareness
PeopleDailyKe;5/24/2016 11:14;1;Amiran’s new tomato variety resistant to leaf curl virus http:// bit.ly/25jahLU pic.twitter.com/zhAhTNXU3k;;7.35036E+17;y;Awareness
collectobserve;4/3/2016 8:23;0;praying mantis Radish leaf curl virus Potato virus A pic.twitter.com/iiDVwaqLKi;;7.16511E+17;b;
PRDHort;5/3/2016 23:16;1;Latest KSRE #Hort newsletter: peach leaf curl & plum pocket, rose blackspot, aphids, ash sawfly larvae, & more!- http:// bit.ly/1rSdssg;#Hort;7.27608E+17;y;Awareness
asxasay;6/20/2016 2:11;0;As preeminent as a leaf-curl;;7.44684E+17;n;
collectobserve;3/30/2016 0:07;0;naive northern mockingbird Squash leaf curl Philippines virus 1.6.1987 09:36:50 pic.twitter.com/R7QznAYzYf;;7.14937E+17;n;
markahubbard;5/21/2016 1:47;2;RNAi-Transgenic Tomato Plants That Exhibit Resistance to Tomato Yellow Leaf Curl Geminivirus http:// apsjournals.apsnet.org/doi/abs/10.109 4/MPMI-08-15-0181-R … via @ChestnutPowell;;7.33806E+17;y;Research
uie_general;6/23/2016 15:01;0;Seeing evidence of peach leaf curl ? Unfortunately, it's too late. http:// ow.ly/A9Tz301vlCi #PeachLeaf #Disease pic.twitter.com/WmuJDQ7TV1;#PeachLeaf #Disease;7.45965E+17;y;Awareness
whistlepigfarms;6/21/2016 12:48;0;@BG_garden I just noticed it's up on the plant more like leaf curl;;7.45207E+17;y;self
RiuNetUPV;5/11/2016 15:10;0;Assessing the genetic variation of Ty-1 and Ty-3 alleles conferring resistance to Tomato Yellow Leaf Curl Vir... http:// bit.ly/21Wi9O2;;7.30385E+17;y;Research
collectobserve;6/2/2016 18:28;0;Tomato yellow leaf curl Guangdong virus pic.twitter.com/pY56cxP5B8;;7.38407E+17;n;
hydroselect;3/1/2016 8:36;0;Garden Sage 10 Leaf Curl : http:// youtu.be/797aRVtLuCE?a via @YouTube;;7.04571E+17;y;Awareness
uie_hort;6/23/2016 15:01;0;Seeing evidence of peach leaf curl ? Unfortunately, it's too late. http:// ow.ly/A9Tz301vlCi #PeachLeaf #Disease pic.twitter.com/9ukMZTpWVx;#PeachLeaf #Disease;7.45965E+17;y;Awareness
collectobserve;4/26/2016 8:06;0;purple swamphen Strawberry crinkle virus Pepper leaf curl Lahore virus 11.4.1975 18:45:51 pic.twitter.com/hKkV0aZEXy;;7.24842E+17;n;
FrontPlantSci;4/12/2016 10:11;0;CRISPR/Cas9: A Tool to Circumscribe Cotton Leaf Curl Disease: Zafar Iqbal, Muhammad N. Sattar, Muhammad Shafiq http:// bit.ly/23qPIw6;;7.198E+17;y;Research
BYFUNL;3/25/2016 1:01;1;Have fireblight or peach leaf curl last year? #NEBEXT Hort Update says to control these while the tree is dormant http:// ow.ly/YOwuW;#NEBEXT;7.13154E+17;y;Awareness
plant_biology;5/12/2016 17:10;0;Corrigendum: Tomato yellow leaf curl virus infection mitigates the heat stress response of plants grown at high… http:// dlvr.it/LHrfcJ;;7.30777E+17;y;Research
JayneHilditch;6/17/2016 16:41;0;The peach tree may have leaf curl . But it also has baby peaches. @Pure Alps https://www. instagram.com/p/BGwmLAMI_hf/;;7.43816E+17;y;self
PeopleDailyKe;5/24/2016 23:28;1;Amiran’s new tomato variety resistant to leaf curl virus http:// bit.ly/1XtzDR5 pic.twitter.com/q9f2fZAvFp;;7.35221E+17;y;Awareness
EmphasisProject;4/8/2016 16:09;6;Tomato yellow leaf curl virus http:// buff.ly/1SUxL0v via @plantdisease Great pic! pic.twitter.com/lkJo5jyhKo;;7.18441E+17;y;self
TheAngryNerd780;6/3/2016 21:27;0;I liked a @YouTube video http:// youtu.be/0cmhAGJTa0M?a Peach Leaf Curl;;7.38814E+17;y;Awareness
BiotechArticles;5/12/2016 7:29;0;Leaf-Curl Disease on Brassicas in Delhi Environs: Warning of Climate Change: Fungal diseases like Alternaria ... http:// tinyurl.com/zkpo48w;;7.30631E+17;y;Awareness
gardenknowhow;6/22/2016 3:48;3;#gardening article: Leaf Curl On Bird Of Paradise Plants: Why Do Bird Of Paradise Leaves http:// bit.ly/1StMXAG pic.twitter.com/Dtcc3nfs8z;#gardening;7.45433E+17;y;Awareness
victor254news;5/28/2016 11:06;0;PeopleDailyKe: Amiran’s new tomato variety resistant to leaf curl virus http:// bit.ly/1XtzDR5 pic.twitter.com/1UbB7NACtB;;7.36484E+17;y;Awareness
Chefben1975;4/23/2016 11:22;0;. @vladivartone hey man - what's the best course of action for leaf curl on a nectarine tree :-( #needfruit #payinjam pic.twitter.com/dPgi2wZtRK;#needfruit #payinjam;7.23804E+17;y;self
crafty_octopus;5/8/2016 9:55;1;Any #gardeners about? Planted a #damson tree last autumn, appears we may have leaf curl / #aphids . #advice welcome #GreenFingers;#gardeners #damson #aphids #advice #GreenFingers;7.29218E+17;y;self
owilderness;5/24/2016 3:52;0;@Chi_Sarah @MrBrownThumb my husband said 'peach leaf curl '. HTH!;;7.34925E+17;y;others
gardenknowhow;6/8/2016 14:01;1;Featured #gardening article: Oleander Leaf Curl Issues: Reasons For Leaf Curl On Oleander http://www. gardeningknowhow.com/ornamental/shr ubs/oleander/oleander-leaf-curl.htm?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter … pic.twitter.com/r3nZ3nommU;#gardening;7.40514E+17;y;Awareness
ipmmooc;3/14/2016 8:44;0;KBRAKHOLIYA: #tomatoIPM Mangement of white fly is formost  important because white as vector of leaf curl virus disease If we control ....;#tomatoIPM;7.09284E+17;y;Awareness
CrisprPhages;5/6/2016 12:08;0;CRISPR/Cas9: A Tool to Circumscribe Cotton Leaf Curl Disease. http:// dlvr.it/LF98zP;;7.28527E+17;y;Research
microRNA_papers;5/23/2016 12:24;0;The 35-amino acid C2 protein of Cotton leaf curl Kokhran virus, Burewala, implicated in resistance breaking in… http:// dlvr.it/LNKyHD;;7.34691E+17;y;Research
victor254news;5/24/2016 7:45;0;PeopleDailyKe: Amiran’s new tomato variety resistant to leaf curl virus http:// bit.ly/25jahLU pic.twitter.com/6GLO2Cz4rw;;7.34984E+17;y;Awareness
Farmfinancing;3/4/2016 2:36;0;Weak leaf, curl down, but no insects and good humidity: Hi there, I am planting hydroponic lettuce (lolorosa ... http:// bit.ly/1TWFDQH;;7.05567E+17;y;others
plant_biology;3/31/2016 15:05;0;RNAi-mediated resistance against Cotton leaf curl disease in elite Indian cotton (Gossypium hirsutum) cultivar… http:// dlvr.it/Kx74SN;;7.15525E+17;y;Research
collectobserve;6/21/2016 3:39;0;Tobacco leaf curl Zimbabwe virus pic.twitter.com/GyYzOxwgwm;;7.45069E+17;n;
cherrylaneGC;5/10/2016 10:09;0;It's time to....spray peaches and nectarines with fungicide to prevent an attack of peach leaf curl;;7.29947E+17;y;Awareness
collectobserve;6/15/2016 18:37;0;Tomato mottle leaf curl virus Torque teno midi virus 1 factitious disorder pic.twitter.com/91r539feqK;;7.4312E+17;n;
emmathegardener;3/6/2016 11:08;0;It feels like the kind of day to take my peach tree into the potting shed, to avoid peach leaf curl .;;7.06421E+17;y;self
VirologyNews365;3/31/2016 12:33;0;#virology #viruses RNAi-mediated resistance against Cotton leaf curl disease in elite I... http:// 1.usa.gov/1V9dGpc http:// bit.ly/1y5VU89;#virology #viruses;7.15487E+17;y;Research
visualstylistdb;4/29/2016 16:47;48;Leaf Curl Unfurl Do the Twirl! pic.twitter.com/VSsyBmniMV;;7.2606E+17;n;
KuronekoOO3;6/1/2016 18:32;0;The tomatillos are slowly coming along except for the one with leaf curl . I don't know what's wrong with that one. pic.twitter.com/w9aQqhs9be;;7.38045E+17;y;self
SeaSpringSeeds;6/4/2016 20:13;0;Hi @ThePaulRichards It might be a problem. Leaf curl generally means the plants have an issue with their environment – too hot,cold,wet,dry?;;7.39158E+17;y;Awareness
Annapplbiol;3/17/2016 17:36;0;Resistance to Tomato leaf curl New Delhi virus in Cucurbita spp. http:// onlinelibrary.wiley.com/doi/10.1111/aa b.12283/abstract …;;7.10505E+17;y;Research
Beq;6/21/2016 0:46;0;It's been over 90 for 3 days but the leaf curl can't possibly be a watering issue. Sigh. In the absence of other evidence...its watering.;;7.45025E+17;y;self
GardenBrockwell;5/17/2016 10:51;0;@GreenCChampion looks like leaf curl , from some sort of virus. Email Tom, using garden@brockwellgreenhouses.org.uk for detailed advice!;;7.32494E+17;y;self
justinwandro;4/2/2016 22:06;0;Ugh, peach leaf curl on my nectarine tree. #organiclife pic.twitter.com/HinEr1dj7L;#organiclife;7.16356E+17;y;self
owilderness;5/26/2016 14:13;0;@TheMamaFesto peach leaf curl ! Just had someone else ask, must be common right now!;;7.35806E+17;y;self
collectobserve;5/3/2016 23:54;0;Radish leaf curl virus 10.6.1962 08:06:11 pic.twitter.com/mLuV3cqJWp;;7.27617E+17;n;
MuckIPM;4/11/2016 22:03;3;Highlights for tomorrow: Carrot herbicides, cultivars, neonics, insect and disease management. Also, celery leaf curl and washwater issues;;7.19617E+17;y;others
Aspenarbo;5/23/2016 19:56;0;Ash leaf curl aphids. I'm already seeing damage this year. Learn more here in the 'How's Your Aspen' blog! http:// buff.ly/1NHtBKI;;7.34805E+17;y;Awareness
collectobserve;5/1/2016 2:30;0;Tomato yellow leaf curl Vietnam virus pic.twitter.com/QkualsTidB;;7.26569E+17;n;
collectobserve;6/21/2016 16:36;0;Tobacco leaf curl Thailand virus corkscrew Alethinophid 1 reptarenavirus 6.6.1981 01:01:34 pic.twitter.com/Pk8LmAMM8S;;7.45264E+17;n;
collectobserve;3/22/2016 2:58;0;Squashmild leaf curl virus pic.twitter.com/mwjYjkqm9q;;7.12096E+17;n;
stevemercer4;5/4/2016 21:19;0;@soshanau Could be peach leaf curl disease.;;7.27941E+17;y;self
collectobserve;6/3/2016 23:30;0;Uganda S virus greenish puffleg Pepper yellow leaf curl Indonesia virus pic.twitter.com/9ZXCgpiKVV;;7.38845E+17;n;
jacquet_chris;3/15/2016 8:40;0;Tomato yellow leaf curl virus differentially influences plant defence responses to a vector and a n... | @scoopit http:// sco.lt/6jfKeP;;7.09646E+17;y;Awareness
CHMMNews;3/27/2016 16:44;0;PRO/PL> Tomato leaf curl New Delhi virus, cucurbits – Italy: 1st rep (SC) http:// dlvr.it/KvFld1 #HazMat;#HazMat;7.14101E+17;y;Research
TreeEstimate;6/27/2016 16:40;0;Here are some tips to manage peach leaf curl . http:// ht.ly/2LP0301G19u;;7.47439E+17;y;Awareness
ELICITRACTU;3/21/2016 16:55;0;Eugenol confers resistance to Tomato yellow leaf curl virus (TYLCV) by regulating the expression of... | @scoopit http:// sco.lt/5fEkZl;;7.11944E+17;y;Awareness
Lbartsch;4/17/2016 15:44;0;@BBCGQT any cures for peach leaf curl that doesn't involve chemical fungicides? Thanks! pic.twitter.com/gUMJhE0D1r;;7.21696E+17;y;others
OSUIB;3/6/2016 0:29;1;Patrick Di Bello from BPP explores raspberry leaf curl disease and what potentially causes it. #BGSS16 pic.twitter.com/wY3XLLbtlr;#BGSS16;7.0626E+17;y;others
AqleemAbbas;5/22/2016 5:09;0;Pepper leaf curl . Is there any management strategy for this disease? http:// fb.me/76OAI9xmA;;7.3422E+17;y;Awareness
ValleyOakToolCo;3/17/2016 17:54;0;Red puckered spots on the leaves of peach trees may be Leaf Curl . Here's how to control it - http:// buff.ly/1Z0ZDCB;;7.1051E+17;y;Awareness
Wojosproduce;3/8/2016 3:42;0;@growingnorth had a problem with peppers last year with leaf curl then they would drop off any ideas;;7.07034E+17;y;self
akpreece;4/23/2016 14:18;0;Peach tree has leaf curl https:// crowmarshgibbon.wordpress.com/2016/04/23/pea ch-tree-has-leaf-curl … pic.twitter.com/aXgz1lQ3Uy;;7.23848E+17;y;Awareness
franksting;4/23/2016 14:10;0;@kcarruthers have you also got an invasion of leaf curl spiders? I count at least 100 in my garden.;;7.23847E+17;y;self
rashi_jo;5/2/2016 17:00;0;"@Squid_Ribs yeah common peach leaf curl ;v;;; IT'LL BE ALRIGHT THO //A// tho apparently this type is tolerant to it hm";;7.27151E+17;y;self
gardendesigning;6/8/2016 2:01;0;Oleander Leaf Curl Issues: Reasons For Leaf Curl On Oleander: By Mary H. Dyer, Master Naturalist and Master G... http:// bit.ly/28iRgYN;;7.40333E+17;y;Awareness
Wolfandskitty;6/10/2016 19:38;0;@RichardQVC help i bought 2 identical climbing roses. 4ft high each. They now seem to have black spot, leaf curl and white type mildew?;;7.41324E+17;y;self
NikiJabbour;6/13/2016 21:08;0;@carrie_hotton Looks like peach leaf curl .. some info here - http://www. perennia.ca/Orchard%20Outl ook/2013/Orchard%20Outlook%20April%204,%202013.pdf …;;7.42433E+17;y;self
bambooXZX;4/11/2016 3:03;0;peach tree has leaf curl this year (´・ω・｀);;7.1933E+17;y;self
EPILIBERTAS;3/27/2016 19:07;0;PRO/PL> Tomato leaf curl New Delhi virus, cucurbits - Italy: 1st rep (SC): Other Plant Disease -- ItalyIn Octo... http:// bit.ly/1UmBebv;;7.14137E+17;y;Research
jacquet_chris;3/6/2016 12:35;0;Identification and application of biocontrol agents against Cotton leaf curl vir... | @scoopit via @JeanMichelAne http:// sco.lt/8vBvur;;7.06443E+17;y;Awareness
cbgalliford;3/22/2016 0:59;0;@CarinaLeggio tomato leaf curl virus is no joke...but yeah it's 100% a capt joke;;7.12066E+17;y;others
collectobserve;6/3/2016 18:09;0;Tomato yellow leaf curl Thailand virus pic.twitter.com/WfGvjSEaqw;;7.38765E+17;n;
Phytpath_Papers;4/4/2016 13:52;0;Molecular characterization and prevalence of two capulaviruses: Alfalfa leaf curl virus… http:// dlvr.it/Kyq31B pic.twitter.com/d5thYNSbsy;;7.16957E+17;y;Research
JorgeCervantes;3/2/2016 0:51;1;Reasons For #Cannabis Leaf Curl;#Cannabis;7.04816E+17;y;others
collectobserve;3/3/2016 10:37;0;Tomato leaf curl Namakely virus Cypovirus 7 abyssinian nightjar pic.twitter.com/K5KqanBFpj;;7.05326E+17;n;
collectobserve;3/18/2016 3:47;0;Tomato yellow leaf curl Sardinia virus 5.0.1962 10:50:00 pic.twitter.com/GLtb8t0225;;7.10659E+17;n;
drtreefruit;5/16/2016 4:16;0;@jmcextman I've seen peach leaf curl in areas that have known to be hotspots...this was a hotspot;;7.32032E+17;y;self
CRISPR_papers;5/6/2016 12:17;0;CRISPR/Cas9: A Tool to Circumscribe Cotton Leaf Curl Disease. http:// dlvr.it/LF9P99;;7.28529E+17;y;Research
ipmmooc;3/11/2016 16:24;0;Keshav1988:is it realy true because thrips is also a vector of leaf curl , as we discussed earlier in the case of vectors ETL will be 1;;7.08313E+17;;others
RDCCollins;3/29/2016 18:30;0;http://www. DIYLiveWell.com Peach Leaf Curl : How to Prune Peach Trees to Stop Peach Tree Diseases and Leaf... http:// youtu.be/cqlFtn9CYBM?a;;7.14852E+17;y;Awareness
DawgBelly;3/18/2016 21:09;0;@jofromgreylynn have u had any problem with leaf curl ? We have but it still hasn't stopped the fruit bring delicious...;;7.10921E+17;y;self
collectobserve;5/27/2016 3:14;0;Tulip mosaic virus operation red dawn Tomato yellow leaf curl Malaga virus pic.twitter.com/wch10lxnsN;;7.36003E+17;n;
Thurinus;4/16/2016 20:40;0;Leaf curl NOOOO. *Tears all the leaves out and douses it with copper fungicide* pic.twitter.com/e8kGm4nbqR;;7.21408E+17;y;self
IjazAhmadRao;6/23/2016 7:09;0;Govt. of #Pakistan issued warning increasing #Pink bollworms & #Cotton leaf curl #virus in #Bt cotton may cause disaster like #India last yr;#Pakistan #Pink #Cotton #virus #Bt #India;7.45846E+17;y;Awareness
BS_PP;5/24/2016 10:10;1;New Disease Report: Tobacco leaf curl Cuba virus infecting common bean in Cuba http:// ow.ly/85Jn300rzqj #plantpath;#plantpath;7.3502E+17;y;news
k_wiganda;5/24/2016 22:42;0;Tomato yellow leaf curl virus;;7.35209E+17;n;
drtreefruit;5/16/2016 1:37;6;Peach leaf curl : cool spring=leaves unfurling slowly=fungi loves=Kodak moment #plantdisease pic.twitter.com/LIGBvOvKza;#plantdisease;7.31992E+17;y;self
GemmaAgricultur;4/25/2016 17:27;0;How can I treat peach leaf curl organically?: Answer: Peach leaf curl , caused by the fungal organism Taphrina ... http:// bit.ly/1NtnLMG;;7.24621E+17;y;Awareness
EPILIBERTAS;4/15/2016 16:36;0;PRO/PL> Tomato leaf curl virus, eggplant - India: (TN): Other Plant Disease -- IndiaScientists of the Indian C... http:// bit.ly/1qYUSyc;;7.20984E+17;y;Research
phy_papers;6/15/2016 14:04;0;Natural Occurrence of Tomato leaf curl New Delhi virus in Iranian Cucurbit Crops. http:// dlvr.it/LZ6CVW;;7.43051E+17;y;Research
ruralmessenger;5/4/2016 16:47;0;Be on the Lookout for Peach Leaf Curl and Plum Pocket http://www. ruralmessenger.com/kansas-news/ho rticulture/be-on-the-lookout-for-peach-leaf-curl-and-plum-pocket/ … pic.twitter.com/ajIeYMK276;;7.27872E+17;y;Awareness
ProMED_mail;3/27/2016 15:38;1;PRO/PL> Tomato leaf curl New Delhi virus, cucurbits - Italy: 1st rep (SC) http:// bit.ly/1UmBebv;;7.14084E+17;y;Research
thcuniversity;3/1/2016 2:32;0;Reasons For #Cannabis Leaf Curl;#Cannabis;7.04479E+17;n;
