username;date;retweets;text;hashtags;id;AgriTweet;Category
2blades;3/2/2016 4:13;6;UK: Yellow rust as serious as septoria for wheat growers - Farmers Weekly http://www. fwi.co.uk/arable/yellow- rust-as-serious-as-septoria-for-wheat-growers.htm#.VtZaa-BElUk.twitter …;#;7.04867E+17;y;Awareness
russbmckenzie;6/10/2016 18:00;0;@blacker_david @OOOfarmer @KWSUKLtd Untreated Skyfall trial plastered with yellow rust the other day. It gets YR but easy to control ATM!;;7.41299E+17;y;self
VPaljasniy;5/26/2016 8:20;0;Yes)highly impacted by Yellow Rust ) and powderew mildew) I collect rust spores by car vacuum cleaner) https:// twitter.com/Sivapbg/status /735617305359458305 …;;7.35717E+17;y;self
kungfustone;4/14/2016 10:21;0;@deng_flora hello, if you need buy china yellow rust g682 granite slabs, welcome contact with us by email sales@kungfu-stone.com;;7.20527E+17;n;
ProCamUK;5/25/2016 16:11;0;Yellow rust in untreated plots - fungicide programmes working well. #agronomy #yellowrust #fungicide pic.twitter.com/QuCJ4x9d0z;#agronomy #yellowrust #fungicide;7.35473E+17;y;self
AHDB_Cereals;3/8/2016 11:50;4;2015 #UKCPVS results: Unexpected levels of yellow rust on some commercial varieties pic.twitter.com/NCTrfsxXvG;#UKCPVS;7.07156E+17;y;self
FG_abby;3/17/2016 17:56;4;New races add to complexity of yellow rust disease threat https://www. fginsight.com/news/new-races -add-to-complexity-of-yellow-rust-disease-threat-10721 … #cropdisease #arable pic.twitter.com/WBSmFbHPnN;#cropdisease #arable;7.1051E+17;y;Awareness
ianholmes20;3/3/2016 22:52;7;@LinesDavid reflection has yellow rust in Notts, actually more so than Santiago pic.twitter.com/M5kmuU2se4;;7.05511E+17;y;self
JunkandGems;4/25/2016 18:52;0;Yellow & Rust Floral Curtains http:// fb.me/81iL3POge;;7.24642E+17;n;
AgriiUK;6/1/2016 9:23;2;Yellow rust in the flag leaves of Reflection at the Dorset iFarm today #iFarms #knowledgetransfer pic.twitter.com/G21XPQiiS8;#iFarms #knowledgetransfer;7.37907E+17;y;self
gianstr;5/24/2016 18:57;0;BMC Genomics: The host-pathogen interaction between wheat and yellow rust induces te... | @scoopit via @KamounLab http:// sco.lt/6QQPh3;;7.35153E+17;y;Research
akenne;6/14/2016 2:34;0;Intersection blue turquoise orange yellow rust brown original modern art abstract acrylic... http:// fb.me/7rPQE9hzM;;7.42515E+17;n;
BASFcropUK;4/7/2016 15:59;0;Yellow rust still romping away in cv reflection, Ixworth @Mattkeane22 pic.twitter.com/Ou1253LUMj;;7.18076E+17;y;self
brknpaintbrush;4/8/2016 15:19;0;@kelfrei great looking Kan! I love the yellow/rust /metal;;7.18428E+17;n;
harry_abell;4/1/2016 12:35;1;Yellow rust within suburbs of Nottingham. Cordiale filthy. pic.twitter.com/ysUdjE2EQa;;7.1585E+17;y;self
OakManoj;6/7/2016 6:55;0;BMC Genomics: The host-pathogen interaction between wheat and yellow rust induces temporally coordi... | @scoopit http:// sco.lt/9MTJ57;;7.40044E+17;y;Research
Cropnuts_agron;5/4/2016 13:47;0;Anyone seeing Yellow Rust in Skyfall? Nothing down here. Is there scope to economise on fungicide input?;;7.27827E+17;y;others
xrjquarry;6/16/2016 11:08;0;yellow rust slate and black slate , if have any intersting ,welcome to contact with us . XRJ stone /Kenny;;7.4337E+17;n;
litscraper;5/5/2016 20:14;0;Mapping-by-sequencing in complex polyploid genomes using genic sequence capture: a case study to map yellow rust … http:// dlvr.it/LDtrf2;;7.28287E+17;y;Research
LoriStoudt;4/21/2016 14:40;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.23129E+17;n;
LilEngCould;5/1/2016 2:29;0;Blue, green, tinge of yellow, rust , streaks. Lust.;;7.26569E+17;n;
LoriStoudt;5/15/2016 13:59;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.31816E+17;n;
ianholmes20;5/29/2016 15:59;0;Untreated and Treated Reflection. Yellow rust still attacking leaf 2 even with robust treatment. #notfornextyear pic.twitter.com/tE7ikvTe9n;#notfornextyear;7.3692E+17;y;self
AgriiWest;6/23/2016 17:17;1;Bill Angus discussing yellow rust strains #BrackleyiFarm pic.twitter.com/0DlRqQ0God;#BrackleyiFarm;7.45999E+17;y;others
AgriiWest;6/24/2016 14:16;5;Yellow rust has been more widespread+an unexpected challenge in varieties like Reflection, Britannia and JB Diego pic.twitter.com/ZP7xDIBpJf;;7.46316E+17;y;Awareness
adamclarke_1;5/5/2016 9:11;4;Who is finding yellow rust and in which winter #wheat varieties? #clubhectare #farming pic.twitter.com/uDhkaQRHoP;#wheat #clubhectare #farming;7.2812E+17;y;others
SRUCCropClinic;5/24/2016 10:28;7;Yellow rust reaches Aberdeenshire pic.twitter.com/c5uUvWZp4w;;7.35025E+17;y;news
cricketandcrops;4/21/2016 20:03;7;More reflection = more yellow rust , the bugger better yield or it will be gone next season! pic.twitter.com/A44U5Ql01l;;7.23211E+17;y;self
AthensInsta;5/13/2016 7:19;0;Yellow rust #tgif #gm #fbf #port #sea #light #sun #potd #athens #lovewins #wildatheart #… http:// ift.tt/1Ta3EAl pic.twitter.com/eYVtgYFEpg;#tgif #gm #fbf #port #sea #light #sun #potd #athens #lovewins #wildatheart #;7.30991E+17;n;
SkeetReeseToo;6/14/2016 2:23;0;@BrianStockl I just love #yellow . Rust isn't yellow so I hate it, maybe I should look into @flambeauout and the #zerust series...;#yellow #zerust;7.42513E+17;n;
LoriStoudt;6/3/2016 17:02;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.38748E+17;n;
LoriStoudt;3/15/2016 12:52;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.09709E+17;n;
CiaRomeroCarla;4/20/2016 18:47;0;Intersection blue turquoise orange yellow rust brown original modern art abstract acrylic painting http:// pinterest.com/pin/3930798737 08493597/ …;;7.22829E+17;n;
krishijagran;3/2/2016 14:30;0;Yellow rust as serious as septoria for wheat growers Yellow rust is as big a disease threat to wheat crops as... http:// fb.me/4Aysl6ZIX;;7.05022E+17;y;Awareness
CropMonitor;4/9/2016 19:57;2;Our latest #CMreport is http://www. cropmonitor.co.uk/FoLCompiledRep orts/viewReport.cfm?week_id=233 … Yellow Rust resurgence and light leaf spot gathering pace @farmingonline @AICC1981;#CMreport;7.1886E+17;y;Awareness
SallyGray31;4/19/2016 15:38;4;Yellow rust a bit lively in this Reflection where T0 got delayed. Santiago on same farm looking clean pic.twitter.com/2Ns6LtzdPc;;7.22419E+17;y;self
HoldgateSarah;3/8/2016 17:43;9;Latest yellow rust and brown rust update now available: http:// bit.ly/21ZGqDa #UKCPVS;#UKCPVS;7.07245E+17;y;Awareness
LinesDavid;3/5/2016 15:34;0;Kerion Triticale, brapidly approaching GS30 needs pgr, yellow rust and maybe aphicide pic.twitter.com/MCfD5YQ0mc;;7.06126E+17;y;others
FrontierAg;5/25/2016 15:41;0;Yellow rust pressure is high in untreated wheat varieties at Alford #3Dthinking trial site pic.twitter.com/7kB7d6oFQS;#3Dthinking;7.35466E+17;y;self
TJex_Agronomy;4/26/2016 15:09;5;Yellow rust in Reflection in mid Dorset @ssmshah @agronomist_oli @jwbgrantham pic.twitter.com/wuCiUHGYCg;;7.24949E+17;y;self
LuxeSwap;4/8/2016 1:02;0;'LUXURIOUS Jay Kos New York Marigold Yellow Rust Foulard Twill Paisley Silk Ti' just launched at $9.99 NO RESERVE! http://www. iwascoding.com/cgi-bin/viewAu ction.cgi?siteID=0&itemID=311586284604 …;;7.18212E+17;n;
GlobalMilling;3/10/2016 12:48;0;AHDB: Unexpected yellow rust levels | Global Milling | @scoopit http:// sco.lt/7OY01J;;7.07896E+17;y;Awareness
MelanieJWardle;3/4/2016 17:11;6;Spotted the odd bit of yellow rust about.. and plenty of septoria in the lower leaves @SyngentaCropsUK pic.twitter.com/8DE5r4fwQC;;7.05788E+17;y;self
ShoesSteals;5/4/2016 23:59;0;http:// ift.tt/1rpTgxg NEW BALANCE MADE IN THE USA 1300 ORANGE YELLOW RUST SZ 11 M1300CP pic.twitter.com/6IswqtbCBQ;;7.27981E+17;n;
TJex_Agronomy;5/27/2016 15:26;2;Yellow rust in March drilled Skyfall in Wiltshire @ssmshah @AgriiFocus pic.twitter.com/SyE53m3hM6;;7.36187E+17;y;self
Blackthorncox;6/1/2016 23:37;0;A crop with missed areas of yellow rust will be at much higher pressure in my experience. More so than septoria https:// twitter.com/RTKfarmer/stat us/738054294881062912 …;;7.38122E+17;y;Awareness
EurekaMag;4/1/2016 10:05;0;#EurekaMag Yellow rust of wheat in high-mountain districts of the Alma-Ata region and its control http:// dlvr.it/KxVKJq;#EurekaMag;7.15812E+17;y;Research
KanyukaKostya;5/24/2016 13:52;1;Yellow rust is the main wheat disease in Turkey, followed by leaf rust, Fusarium root crown rot and sunn pest.;;7.35076E+17;y;Awareness
farmconsultancy;4/4/2016 18:15;0;New yellow rust races adding to disease complexity, read the @FarmersGuardian article here https:// goo.gl/hyBIRl;;7.17023E+17;y;Awareness
AndyNash_Agrii;6/3/2016 12:19;3;@ssmshah @AgriiWest @AgriiFocus Reflection untreated plot full of yellow rust at Agriifocus pic.twitter.com/kNOqzHvsKC;;7.38676E+17;y;self
JamesMSouthgate;4/9/2016 16:01;1;Been ideal conditions for yellow rust development in Essex. Hopefully the T0 will sort it! pic.twitter.com/dXrW0dzF9m;;7.18801E+17;y;self
croprotect;4/5/2016 8:16;1;Number 5: Yellow rust of wheat, 55 votes so far on #croprotect https:// croprotect.com/diseases/yello w-rust-of-wheat …;#croprotect;7.17234E+17;y;others
PratisaraB;6/10/2016 16:33;0;@aggielovesgeer Yup..stripe rust a.k.a yellow rust is here. Definitely time to scout and to follow biosecurity protocol.;;7.41277E+17;y;self
skinnergj;3/13/2016 7:58;0;UK cereal growers asked to help monitor yellow rust changes https://www. fwi.co.uk/arable/how-cha nges-in-yellow-rust-may-affect-uk-wheat-growers.htm … via @Inoreader;;7.0891E+17;y;Awareness
IanRASmillie;5/26/2016 20:47;0;@AliBosher @SyngentaCropsUK @DOWAGROUK @Bayer4Crops @BASFcropUK @AdamaUK_ #SprayTunes - Goodbye yellow rust load - Elton John;#SprayTunes;7.35905E+17;n;
geert070760;4/8/2016 21:11;0;@SyngentaCropsUK At least there is leaf to have yellow rust like that, still cold 'up North'. #Horatio;#Horatio;7.18517E+17;y;others
nfum_Peterboro;5/11/2016 10:09;1;RT @FarmersWeekly : Alert: Yellow rust in developing on certain #wheat varieites - treat on sight! #clubhectare http:// bit.ly/1Wp1V0t;#wheat #clubhectare;7.30309E+17;y;Awareness
adamclarke_1;4/27/2016 13:55;7;Plenty of #septoria at a cold and wet Callow site. Also yellow rust and mildew in susceptible varieties. #cropdoctor pic.twitter.com/Z7lxrIvJXs;#septoria #cropdoctor;7.25292E+17;y;self
LoriStoudt;3/16/2016 13:56;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.10087E+17;n;
FarmingFutures;4/25/2016 23:59;2;Wheat evolution and resistance to yellow rust http://www. farmingfutures.org.uk/blog/wheat-evo lution-and-resistance-yellow-rust … @GenomeAnalysis;;7.24719E+17;y;Awareness
LoriStoudt;3/11/2016 13:51;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.08274E+17;n;
cpt_bwt;4/12/2016 15:09;1;Yellow rust . Resistance is not futile. Prof. Tzion Fahima (Uni Haifa) #wildwheatconference;#wildwheatconference;7.19875E+17;y;others
DickyWood1;4/27/2016 12:51;1;Yellow rust in kielder (shown here) and reflection too. #doctorcrop #stillnohelicopter pic.twitter.com/8cOpJjsDDk;#doctorcrop #stillnohelicopter;7.25276E+17;y;self
LoriStoudt;3/29/2016 14:20;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.14789E+17;n;
janecraigie;3/4/2016 18:05;3;Yellow rust as serious as septoria for wheat growers @farmersweekly http:// disq.us/9apz06;;7.05801E+17;y;Awareness
kuratedbyke;3/21/2016 18:53;0;Vintage Estate Copper Mustard Yellow Rust Orange by KuratedbyKE http:// etsy.me/1UyG7hh #vintageblazer #silkblazer;#vintageblazer #silkblazer;7.11974E+17;n;
EileenChoffnes;6/11/2016 20:34;0;Fairly alarming news! Yellow rust shows up dramatically in Suffolk wheat trial - Farmers Weekly http://www. fwi.co.uk/arable/yellow- rust-disease-strikes-in-suffolk-wheat-plots.htm?cmpid=NLC%7CFWFW%7CFWCPU-2016-0609 …;;7.417E+17;y;news
JackLRichardson;6/19/2016 12:19;0;@xbrandybx smattering of yellow rust and a little bit of septoria but pretty good really;;7.44475E+17;y;self
forster_1;3/17/2016 22:43;4;More #Yellowrust found today in Myriad which has an 8 for yellow rust in the @AHDB_Cereals RL list. 3rd sample this week sent for race test;#Yellowrust;7.10582E+17;y;self
pippartridge;5/15/2016 19:31;12;#Reflection looking full of potential. #T1 did a good job of drying up yellow rust #BYByield #clubhectare @adasYEN pic.twitter.com/rT0UYoShR5;#Reflection #T1 #BYByield #clubhectare;7.319E+17;y;others
russbmckenzie;6/11/2016 8:42;2;Certainly a yellow rust year in all sorts of untreated varieties. https:// twitter.com/agrovistaselec t/status/741336699662422017 …;;7.41521E+17;y;self
LoriStoudt;3/20/2016 12:54;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.11521E+17;n;
FarmingShow;6/6/2016 19:00;1;We've been looking at various crop trials today, some more successful at beating yellow rust than others! pic.twitter.com/8TYQUqmC4j;;7.39864E+17;y;others
LoriStoudt;4/10/2016 17:18;0;Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy;;7.19183E+17;n;
RBoldan;3/14/2016 11:14;1;Yellow rust , so prevalent on Refection and Energise in January, has all but disappeared. Frost is the best fungicide.;;7.09322E+17;y;others
AWCoastCountry;6/28/2016 13:32;1;Walking the wheat plots @NIABTAG open day, lots of talk of yellow rust pic.twitter.com/vHt7ei0yBA;;7.47754E+17;y;others
DupontUKCPP;3/8/2016 9:25;2;Not just yellow rust and septoria http:// cropphotoupdate.com/2016/03/08/not -just-yellow-rust-and-septoria/ … pic.twitter.com/JaBD0gRm1D;;7.0712E+17;y;others
Everest549;6/15/2016 15:04;0;Yellow rust shows up dramatically in Suffolk wheat trial - Farmers Weekly http://www. fwi.co.uk/arable/yellow- rust-disease-strikes-in-suffolk-wheat-plots.htm#.V2FSP6_-Cds.twitter …;#;7.43067E+17;y;news
EurekaMag;3/23/2016 1:16;0;#EurekaMag Induced resistance to fungal diseases with special reference to yellow rust of wheat http:// dlvr.it/Ks97D7;#EurekaMag;7.12433E+17;y;Research
KamounLab;5/24/2016 15:22;2;Another plant pathogenomics paper! @CristobalUauy @Saunders_Lab wheat vs yellow rust transcriptome dynamics http:// sco.lt/7hOBNJ;;7.35099E+17;y;Research
JackRussell711;6/28/2016 12:41;1;@CJ_Cambridge Learning more about Yellow Rust @NIABTAG pic.twitter.com/j9ciskJ16u;;7.47742E+17;y;others
DomSwainson;4/26/2016 15:24;6;@DomSwainson @AgriiUK active yellow rust observed in JB Diego crop in Warwickshire pic.twitter.com/1otuGCnzDZ;;7.24952E+17;y;self
FarmingFutures;6/14/2016 9:28;0;Field pathogenomics reveals the emergence of a diverse wheat yellow rust population http://www. farmingfutures.org.uk/blog/field-pat hogenomics-reveals-emergence-diverse-wheat-yellow-rust-population … @CristobalUauy @JohnInnesCentre;;7.4262E+17;y;Research
forster_1;3/12/2016 14:37;0;Yellow rust and Septoria in KWS Lili in east lothian.Samples sent to see what race of rust it is. #springhassprung pic.twitter.com/71ZaTeRDeg;#springhassprung;7.08648E+17;y;self
