username;date;retweets;text;hashtags;id;AgriTweet;Category
picklejinx;6/29/2016 21:00;0;"Mamillaria plumosa... sensitive to root rot caused by over watering"". Sigh. Thanks, @HomeDepotCanada pic.twitter.com/EeZWwjzRwe""";;7.4823E+17;y;Awareness
NCSUTurfgrass;5/18/2016 16:48;10;TURF ALERT: Pythium-Palooza! The current weather conditions are ideal for Pythium root rot on creeping bentgrass... http:// fb.me/5vYTkO02d;;7.32946E+17;y;Awareness
bacygirl;6/22/2016 10:20;0;"Ye shall know the tree by the fruit it bears."" Drumpf tree has root rot . Galatians 5:22-26 @realDonaldTrump https:// twitter.com/abbyjohnson/st atus/745387190721478656 …""";;7.45532E+17;n;
thechronster;4/27/2016 14:22;1;Best way to combat pythium and root rot in all hydroponic growing methods.: I'm keeping this very simple. Get... http:// bit.ly/1MZ2ZVf;;7.25299E+17;y;Awareness
sergi_jennifer;5/14/2016 19:56;0;@ustourist n how will I no if it root rot ? How do u look for that n can that be fixed.I love this plant I'm emotionally attached for many;;7.31544E+17;y;others
WjkoRadio;5/26/2016 11:51;0;NOW PLAYING: The Blues Orphans - Root Rot Listen live here: http:// wjko.out.airtime.pro:8000/wjko_a;;7.3577E+17;n;
BestHydro101;5/21/2016 2:21;0;How to Stop and Prevent Root Rot http://www. besthydroponics101.com/how-to-stop-an d-prevent-root-rot …;;7.33815E+17;y;Awareness
Raayven_Wolfgir;6/3/2016 2:29;0;@Galadon you need to harvest. Every time it gets 5+ leaves, or it starts to die. The root rot may be due to it being so leaf heavy.;;7.38528E+17;y;Awareness
HydroponicsEasy;6/8/2016 14:25;0;Advantages of passive #hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.;#hydroponics;7.4052E+17;y;Research
FlatBud;3/19/2016 8:00;0;Water Mold Root Rot https:// flatbud.com/disease/water- mold-root-rot … #watermoldrootrot pic.twitter.com/XkxevINBi5;#watermoldrootrot;7.11085E+17;y;Awareness
ALLBrettA;6/28/2016 0:22;0;@ZippyJans aphenomyces root rot;;7.47556E+17;y;others
parketree;3/31/2016 15:45;0;"@wildcatbosky ; winter mite damage; or a root rot fungus";;7.15536E+17;y;others
andymangold;5/2/2016 1:50;0;@emhaasch more worried about root rot , my soil is clay heavy;;7.26922E+17;y;self
sucsforyou;4/16/2016 21:37;0;Ruh roh! Root rot ! Here's how to (attempt to) save an adult plant that has root rot . I will let… https://www. instagram.com/p/BEReyb9LYCx/;;7.21422E+17;y;Awareness
SVOrchids;4/22/2016 3:23;1;"Roots that are brown and shriveled is a sign of not enough water; yellow and mushy is a sign of too much water and root rot . #SVOrchidTips";#SVOrchidTips;7.23321E+17;y;Awareness
APGExtension;6/24/2016 19:16;0;Saw some excellent pea and lentil fields while visiting the Peace country. Root rot complex evident in some fields. Aschochyta as well.;;7.46392E+17;y;self
ParableofSower;5/7/2016 18:23;0;@ParableofSower I overwatered it and gave it root rot .;;7.28984E+17;y;self
GrowAquaponics;6/29/2016 7:24;0;"Hydroponic systems are prone to disease called pythium"" or root rot . This disease is virtually non-existant in aquaponics.""";;7.48024E+17;y;Awareness
Life_Sciences_;3/4/2016 7:02;0;#EurekaMag Evidence of differential tolerance among some root rot fungi to rhizobial parasitism in vitro http:// dlvr.it/Kh2tky;#EurekaMag;7.05634E+17;y;Research
MoreFunz;5/16/2016 17:53;0;Identification and Control of Root Rot Diseases of Cassava. https:// morefunz.com/science/agricu lture/field-crops/identification-and-control-of-root-rot-diseases-of-cassava …;;7.32238E+17;y;Awareness
skubalon;4/9/2016 15:20;0;#MorninCupOJoe & 1Tim 6:10. The love of money is the cause of human root rot . http:// morningcupojoe.blogspot.com/2016/04/human- root-rot.html …;#MorninCupOJoe;7.18791E+17;n;
_iluvmarijuana;5/5/2016 21:03;0;Rookie mistake! – I over-watered and possibly now have root rot – what to do?: Forum: Frequently Asked Questi... http:// bit.ly/1ZiZfyM;;7.28299E+17;y;Awareness
RemoteJobs4You;3/29/2016 0:04;0;Alfalfa Root Rot Intern - The Samuel Roberts Noble Foundation - United States http:// dlvr.it/Kvr0xt #jobs #remote;#jobs #remote;7.14574E+17;n;
hiasilrdne;3/10/2016 21:57;0;#Scien The severity of root rot and persistence of Pythium splendens in geranium cuttings grown in soilless mixtures http:// dlvr.it/KlMRnf;#Scien;7.08034E+17;y;Research
KernsJim;6/28/2016 1:21;0;@stivescc_vcsup @mcnerney_sean This was bent, going after Pythium root rot . Because of density of UD, I think watering in everything is ok;;7.47571E+17;y;others
PurduePPDL;4/27/2016 21:31;1;Picture of the Week: Fusarium crown and root rot of tomato http:// tinyurl.com/h2zqlgp pic.twitter.com/dVIPOXzmDl;;7.25407E+17;y;others
shannon_chant;5/18/2016 19:28;0;Swift Current Stay Connected May 18th, 2016 http:// createsend.com/t/d-2261173119 B13CC3 … . Tips for cabbage seedpod weevil, looking for peas for root rot study;;7.32986E+17;y;others
roboko_001;3/31/2016 9:00;0;root rot;;7.15433E+17;n;
GrowAquaponics;5/19/2016 6:25;1;"Hydroponic systems are prone to disease called pythium"" or root rot . This disease is virtually non-existant in aquaponics.""";;7.33152E+17;y;Awareness
syamachat;6/10/2016 0:24;0;@LikePulseCrops @BoychynJeremy chiming in late. Agree with @pulsechickAB , not typical root rot symptoms but if you DM me LL we can survey;;7.41033E+17;y;others
AgronomistSPG;6/27/2016 16:20;2;Field of pea or lentil not looking so good... root rot could be the issue. http:// ow.ly/zvUH301BAjI;;7.47434E+17;y;Awareness
sergi_jennifer;5/14/2016 19:53;0;@ustourist if its root rot is there any way I can take any part of my basil like a top branch ?healthy stem? In water n have it grow root?;;7.31543E+17;y;others
tidma_kvh;5/2/2016 15:14;0;I had a really depressing dream that it rained so hard my garden plants drowned, got root rot and died. I had to start everything over;;7.27124E+17;y;others
mowietecha;6/22/2016 19:07;0;@hereswonderwill i am too nurturing my baby got root rot;;7.45665E+17;n;
renweis;6/11/2016 22:20;0;@pat_kunz If it's aphonomecise that can be sprayed out apperantly, but if it's polithium root rot not much can bedonebecause it'sgroundlevel;;7.41727E+17;y;Awareness
JimBradeen;6/8/2016 17:02;0;Ian McRae: working w @BeetPath to apply remote sensing to study Rhizoctonia crown root rot on #sugarbeet #NCAPS16;#sugarbeet #NCAPS16;7.4056E+17;y;Research
Rooftopvegplot;5/24/2016 19:53;0;"@nickykylegarden @VegPlotting @Outofmyshed I wonder if it's root rot - but in a well drained 6 deep bed? But the suckers are fine!""";;7.35167E+17;y;others
Zina_Denker;5/13/2016 0:01;0;Too much water. Possible root rot . https:// twitter.com/kirstiealley/s tatus/730878133554032640 …;;7.30881E+17;y;self
Sarah2020labs;4/30/2016 18:17;5;@2020SeedLabs @2020WPG trending now, germs tested this week. C. sativus Root rot lowers quality. Test&Treat pic.twitter.com/IdVItqcbnn;;7.26445E+17;y;Awareness
HeliViiri;6/7/2016 12:07;0;#HealGenCAR meeting @LukeFinland #Punkaharju Jan Stenlid #SLU Forest owners loose 2 milloin € daily due to Heterobasidion root rot .;#HealGenCAR #Punkaharju #SLU;7.40123E+17;y;Awareness
Zina_Denker;5/13/2016 0:05;0;@kirstiealley if in the ground...improper drainage causing what..? Root rot;;7.30882E+17;y;others
19veritas51;4/27/2016 8:59;0;@janemerrick23 praying my tunnel heater kicked in. I've not over wintered bb for yrs but will this year. I get bb root rot & don't know why.;;7.25218E+17;y;self
bertieb35;4/23/2016 7:41;0;@mitchellvii #NeverTrump #NeverVoters , still Trump loses in General. Trump Trolls are like crabgrass suffering root rot but won't die.;#NeverTrump #NeverVoters;7.23749E+17;n;
rlallensack;6/23/2016 16:05;0;@trickinnn omg that's how they get root rot you asshole leave me alone;;7.45981E+17;n;
worm_papers;5/18/2016 8:52;0;[Research progress in root rot diseases of Chinese herbal medicine and control strategy by antagonistic… http:// dlvr.it/LL9mbG;;7.32826E+17;y;Research
HydroponicsEasy;6/23/2016 4:25;1;Advantages of passive hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.;;7.45805E+17;y;Research
Zina_Denker;5/13/2016 0:02;0;@kirstiealley more than likely root rot .;;7.30881E+17;y;self
roboko_001;6/1/2016 19:15;0;root rot;;7.38056E+17;n;
JOURNALIJAR;6/10/2016 13:16;0;ECO-FRIENDLY MANAGEMENT OF SCLEROTIUM ROLFSII CAUSING ROOT ROT DISEASE IN CHILLI. - .;;7.41228E+17;y;Awareness
syngentacanada;6/8/2016 21:10;2;NEW S006-W5 has top-end #yield potential & unique genes for Phytopthora root rot protection! http:// ow.ly/INvy3013juD #soybeans #IYP2016;#yield #soybeans #IYP2016;7.40622E+17;y;Awareness
GrowAquaponics;6/25/2016 15:24;0;"Hydroponic systems are prone to disease called pythium"" or root rot . This disease is virtually non-existant in #aquaponics .""";#aquaponics;7.46695E+17;y;Awareness
RootPapers;5/14/2016 13:11;0;Pubmed [Research progress in root rot diseases of Chinese herbal medicine and control strategy by antagonistic… http:// dlvr.it/LJdnt1;;7.31442E+17;y;Research
Tampaag;4/25/2016 20:59;0;@jchapstk @CristinaGardens There are some good products out there affective on Root rot (phytophthora) #plantchat;#plantchat;7.24674E+17;y;Awareness
MoreFunz;5/16/2016 17:54;0;http://www. new-ag.info/01-1/develop/d ev01.html … - Unearthing a Solution to Cassava Root Rot . The #morefunz page https:// morefunz.com/science/agricu lture/field-crops/unearthing-a-solution-to-cassava-root-rot …;#morefunz;7.32238E+17;y;Awareness
agritechportal;6/21/2016 12:31;0;Management of Root rot in Gerbera Symptoms: Affected plants exhibit stunted growth Management: Deep summer... http:// fb.me/4Qadv9UVQ;;7.45202E+17;y;Awareness
sdublincoco;3/2/2016 12:25;0;Tree Pruning Crew from Sean Walsh Depot removing beech trees with ganoderma - root rot ! #ourcouncilday pic.twitter.com/gt4uJLGLiC;#ourcouncilday;7.04991E+17;y;self
saralame;3/28/2016 22:07;0;My bromeliad got root rot and I have to throw it away :(;;7.14545E+17;y;self
goattreeinc;6/9/2016 18:55;0;IMPORTANT PLEASE RETWEET at 09:30 CST 06/09 Blackhat Root Rot claims 2 have hacked millions of TWITTER PW's! @Twitter true r not? @infowars;;7.40951E+17;n;
CHMMNews;3/25/2016 12:10;0;PRO/PL> Root rot , garlic – Bangladesh: (BA) http:// dlvr.it/KtLX5Z #HazMat;#HazMat;7.13322E+17;n;
ProFarmingNews;6/23/2016 8:04;0;Managing Root Rot On Celery Seedlings In The Greenhouse http://www. farms.com/news/managing- root-rot-on-celery-seedlings-in-the-greenhouse-109266.aspx … | https:// twibble.io;;7.4586E+17;y;Awareness
Scien_net;6/29/2016 0:21;0;#Scien Studies on temperature relations and chemical control of wilt and root rot of pea http:// dlvr.it/LggBpX;#Scien;7.47918E+17;y;Awareness
RootRotOfficial;4/9/2016 7:01;0;Less than 24 hours to go until showtime at Shanachie Pub! We're gonna light this place up, Root Rot style. http:// fb.me/2lPmjrAZ8;;7.18665E+17;n;
EurekaMag;4/3/2016 10:05;1;#EurekaMag Laboratory studies on decline with different foot and root rot pathogens of wheat http:// dlvr.it/KyKf70;#EurekaMag;7.16537E+17;y;Research
WjkoRadio;5/7/2016 12:21;0;NOW PLAYING: The Blues Orphans - Root Rot Listen live here: http:// wjko.out.airtime.pro:8000/wjko_a;;7.28892E+17;n;
SeedLeadCAN;5/3/2016 18:02;0;"What Standing Water Does To Your #Corn http://www. agweb.com/article/what-s tanding-water-does-to-your-corn-naa-ben-potter/ … Can survive 2-4 days of flooding prior to V6 growth stage; root rot more poss";#Corn;7.27529E+17;y;Awareness
ethnobot;5/18/2016 16:05;1;Food gardening develops humility as much as self-reliance. This year major fail as many onion seedlings suffered root rot . Don't know why.;;7.32935E+17;y;self
Phytpath_Papers;4/26/2016 17:47;0;Changes in Trichoderma asperellum enzyme expression during parasitism of the cotton root rot pathogen… http:// dlvr.it/L8q7Rj;;7.24988E+17;y;Research
OrchidTalk;6/8/2016 10:02;0;OrchidTalk News help! root rot , no roots, mold!: Hello, I'm new to the Orchid world. I bought my first orchid... http:// bit.ly/1Uz4Htn;;7.40454E+17;y;others
Darb0517;3/4/2016 15:18;0;@Psi_Agent @xlostatC At least I do not have termites and root rot .;;7.05759E+17;y;others
BestHydro101;4/24/2016 19:14;0;How to Stop and Prevent Root Rot http://www. besthydroponics101.com/how-to-stop-an d-prevent-root-rot …;;7.24285E+17;y;Awareness
FlatBud;5/24/2016 8:00;0;Water Mold Root Rot https:// flatbud.com/disease/water- mold-root-rot … #watermoldrootrot pic.twitter.com/IoIeAqKS2S;#watermoldrootrot;7.34987E+17;y;Awareness
GeorgiaTwine;4/5/2016 20:55;1;Drones used to monitor alfalfa root rot disease http:// ow.ly/10joOI;;7.17425E+17;y;Awareness
HydroponicsEasy;6/11/2016 9:25;0;Advantages of passive #hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.;#hydroponics;7.41532E+17;y;Research
NCOrganicGrains;4/19/2016 18:48;0;Anyone seeing Pythium root rot on #NC #wheat this year? #pythiumrootrot;#NC #wheat #pythiumrootrot;7.22467E+17;y;others
Clark33Clark;5/7/2016 12:17;0;It's the Saturday morning coffee club... It's better than root rot ! @PatBattle4NY @Gus4NY @Raphael4NY @NBCNewYork pic.twitter.com/6i7XzxGdQz;;7.28891E+17;n;
danielchow418;3/4/2016 5:53;0;Aquaponic Dont's: Bio Filtration, Dissolved Oxygen, Root Rot , and Water ... https:// youtu.be/ta81qB4e7Is 來自 @YouTube;;7.05617E+17;y;Awareness
frenchquarterxy;5/14/2016 14:25;0;How can you tell if a citrus tree is suffering from root rot ?: Root rot is often fatal. http:// bit.ly/1OqkKgI #nola #neworleans;#nola #neworleans;7.3146E+17;y;Awareness
FlatBud;3/25/2016 8:00;0;Water Mold Root Rot https:// flatbud.com/disease/water- mold-root-rot … #watermoldrootrot pic.twitter.com/H4jsWOIKEn;#watermoldrootrot;7.13259E+17;y;Awareness
ArcadianArt;5/14/2016 9:21;0;Root rot . Worst thing to hit any fruit tree pic.twitter.com/Fj7d4EJOdu;;7.31384E+17;y;others
Scien_net;3/18/2016 11:05;0;#Scien Influence of rape in a rotation on prevalence of Cochliobolus sativus conidia and common root rot of wheat: http:// bit.ly/1ViK9K4;#Scien;7.10769E+17;y;Research
syamachat;6/21/2016 19:44;6;Found a rogue faba bean plant with healthy, robust nodule-laden roots in a sea of pea root rot #alsoitswindy pic.twitter.com/622Xo1Eg1J;#alsoitswindy;7.45311E+17;y;self
Magicfan2301;5/12/2016 23:57;0;@kirstiealley which = root rot , take a pic & post it?;;7.3088E+17;y;others
CannabisIndy;6/4/2016 3:28;0;Second attempt after first seedling died quickly to root rot in Rockwool - http:// ift.tt/1UnbtST;;7.38905E+17;y;self
KernsJim;5/4/2016 22:39;12;With the recent rains and warm temps next week, might be time for preventative Pythium root rot applications #Segway;#Segway;7.27961E+17;y;Awareness
MoreFunz;5/16/2016 17:37;0;http:// ohioline.osu.edu/hyg-fact/3000/ 3110.html … - Dampingoff and Root Rot of Beans. The #morefunz page https:// morefunz.com/science/agricu lture/field-crops/damping-off-and-root-rot-of-beans …;#morefunz;7.32234E+17;n;
audrobles;6/8/2016 1:01;0;i think my aloe vera plant has root rot;;7.40318E+17;y;self
AlisonNotaBird;4/26/2016 5:07;0;"@postingpolicy okay!! i don't think it's root rot ; it's just bent? but i positioned it closer to my window so we shall see, thank you!!";;7.24797E+17;y;others
PotCoinBot;5/5/2016 18:26;0;"Rookie mistake! I over-watered and possibly now have root rot ...what to do? http://www. 420magazine.com/forums/growers -lounge/276608-rookie-mistake-i-over-watered-possibly-now-have-root-rot-what-do.html?amp;goto=newpost … pic.twitter.com/do6YQdpAJB";;7.28259E+17;y;Awareness
LtoG;6/9/2016 0:40;0;3. If field doesn't have aphanomyces, 4 yr rotation is fine. Important to diagnose that root rot so you know what you've got. #SaskAg;#SaskAg;7.40675E+17;y;Awareness
scouserboy1978;6/19/2016 10:54;0;@worldloveflower Any tips how to save our overwatered #Orchid ? Flowers have dropped, hoping root rot hasn't gotta hold #Thanks;#Orchid #Thanks;7.44453E+17;y;others
higherleaders;5/5/2016 18:30;0;Rookie mistake! I over-watered and possibly now have root rot ...what to do?: Newbie grower here....Hi everyon... http:// bit.ly/1rtrBLH;;7.28261E+17;y;self
EurekaMag;4/20/2016 19:00;0;#EurekaMag Impaired internal drainage and Aphanomyces euteiches root rot of pea caused by soil compaction in a… http:// dlvr.it/L67WqD;#EurekaMag;7.22832E+17;y;Research
StackGardening;6/15/2016 2:36;0;Why don't hydroponic systems suffer from constant root rot ? http:// gardening.stackexchange.com/q/26584?atw=1 #watering;#watering;7.42878E+17;y;Awareness
TJKlopp;6/25/2016 1:09;0;@cropwiz @cropdoc2 @AlbertTenuta root rot even when it's this dry??;;7.4648E+17;y;others
PL_bling4u;3/3/2016 18:12;0;Root rot eradication is happening now! #dooappt #garyallen #hairmagicianrocks #love;#dooappt #garyallen #hairmagicianrocks #love;7.05441E+17;y;others
ChrisLHelo;6/19/2016 14:47;0;@ClintNSaidy Aloe Vera plants prefers bright light no direct sun. Keep it moist. Dont overwater. Don't damage its roots to prevent root rot .;;7.44512E+17;y;Awareness
vwerber;4/5/2016 18:16;0;@ancestry My family tree has root rot ...;;7.17385E+17;n;
sucsforyou;6/21/2016 2:28;0;I've been dealing with a lot of weather-related plant 'repairs' - Etioliation? Root rot ? Leaf-drop? These two … pic.twitter.com/3ZpJLwOrXc;;7.45051E+17;y;self
hiasilrdne;3/12/2016 5:17;0;#Scien Relationship between the degree of root rot , impedance of the tissues, reflectance and yield of lucerne http:// dlvr.it/Km3XbR;#Scien;7.08507E+17;y;Research
sergi_jennifer;5/21/2016 2:28;0;@ustourist ty) could too much calcium have been part of the root rot bc it was I know now for sure root rot;;7.33817E+17;y;others
lofty401;6/8/2016 16:57;0;@StrangetownFunk Let the soil dry out before watering again, could be root rot maybe?;;7.40558E+17;y;others
HydroponicsEasy;6/26/2016 18:26;0;Advantages of passive #hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.;#hydroponics;7.47104E+17;y;Research
orchidlight;5/13/2016 3:41;1;Denrobiums with shrivelling canes and keikei's often have root rot . Those keikei's are last ditch attempt of plant to save itself #orchids;#orchids;7.30936E+17;y;Awareness
AgronomistSPG;6/28/2016 23:45;0;@SaskPulse @pulsechickAB @FarmRanger82 Soil pathogens such as root rot (s) maybe? Fusarium can cause dark lesions. Was seed Treated?;;7.47909E+17;y;others
gkpalmer;4/20/2016 13:46;0;Diseases to Scout for: Pythium Damping-off and Root Rot http:// fb.me/7hjJSPtY7;;7.22753E+17;y;Awareness
BestHydro101;6/12/2016 1:05;0;How to Stop and Prevent Root Rot http://www. besthydroponics101.com/how-to-stop-an d-prevent-root-rot …;;7.41768E+17;y;Awareness
viviannastevens;4/2/2016 4:45;0;Pole Bean root rot http:// ift.tt/1MIuDFG #Gardening;#Gardening;7.16094E+17;y;Awareness
OCHydro;5/10/2016 22:44;0;RT @hydroponicseasy Advantages of passive hydroponics are reduction of root rot & additional ambient humidity provided through evaporations;;7.30136E+17;y;Research
ApoyoYasuni;4/9/2016 4:40;0;the control of Phytophthora root rot (PRR) of avocado will be accomplished with resistant rootstocks http://www. californiaavocadogrowers.com/research-libra ry/screening-and-evaluation-new-rootstocks-resistance-phytophthora-cinnamomi-7 …;;7.1863E+17;y;Awareness
tkl277iztha1;6/24/2016 16:15;0;@VtheEsquire @sckadub Those trees have root rot;;7.46346E+17;y;self
The_RHS;4/25/2016 18:05;0;@Babsbird @JenniferPryke Could have been sat too wet or root rot or slugs eating the roots. Have you had a dig down to find them?;;7.2463E+17;y;others
skporter;5/23/2016 13:32;0;Think Burrus: Smells like Pythium root rot - my first pythium find under the microscope for 2016 #corn #plant16 http:// blog.thinkburrus.com/2014/04/smells -like-pythium-root-rot.html?m=1 …;#corn #plant16;7.34709E+17;y;Awareness
LoveOrchidsUK;6/4/2016 14:30;2;Care tip: A pot that's too big causes root rot as the compost won't dry quickly enough after watering #LoveOrchids pic.twitter.com/lYAcECiV7C;#LoveOrchids;7.39072E+17;y;Awareness
hghydroponics;4/15/2016 16:44;0;Do you suffer root rot or root problems? Flair form pythoff has the answer, extreme root rot … https://www. instagram.com/p/BEOYX9ID4X5/;;7.20986E+17;y;Awareness
BestHydro101;3/22/2016 20:12;0;How to Stop and Prevent Root Rot http://www. besthydroponics101.com/how-to-stop-an d-prevent-root-rot …;;7.12356E+17;y;Awareness
EverettHerald;5/13/2016 18:15;0;Flooding, root rot have set back plans to open campsites @Buck Creek, Sulphur Creek http:// bit.ly/1VVLRmd pic.twitter.com/kRe4fmLkry;;7.31156E+17;y;Awareness
Prof_K;6/20/2016 1:58;0;@fredsgarden I read that peat is good. I'd think that peat would retain water & promote root rot , no?;;7.44681E+17;y;others
SarahSeifipour;6/2/2016 20:57;0;"Had to bring my basil plant inside to dry out. Leaves turning yellow from root rot due to overwatering. Not by me; by the sky.";;7.38444E+17;y;self
HydroponicsEasy;4/16/2016 11:27;0;Advantages of passive #hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.;#hydroponics;7.21269E+17;y;Research
cropwiz;6/25/2016 1:18;0;@TJKlopp @cropdoc2 @AlbertTenuta I'm surprised too. The lesions look like root rot . Beans have barely grown any for last 10 days . #stumped;#stumped;7.46483E+17;y;self
