username;date;retweets;text;hashtags;id;AgriTweet;Category
grapepathology;4/4/2016 18:10;3;Early spring disease consideration: Phomopsis cane and leaf spot : Our 7-yr old Chardonnay vines are in bud swe... http:// bit.ly/23b800L;;7.17022E+17;y;Awareness
UTTurfPath;5/19/2016 15:20;0;@gasoutherngcm muda? Might be a little root rot or leaf spot ?;;7.33286E+17;y;others
MSTurfgrass;3/18/2016 14:53;0;@maria_turfdr Bipolaris leaf spot ? Temps dropped last night. This course going with chlorothalonil plus azoxystrobin pic.twitter.com/T4iHJyiB42;;7.10826E+17;y;others
AndrewGennett;6/17/2016 19:21;13;Gray Leaf Spot on Corn identified in Harden Co. 6/17/16 @corndisease pic.twitter.com/X8mi62scjm;;7.43856E+17;y;self
BryanDaly;6/7/2016 0:31;0;Grey Leaf Spot Fungus - Cole Pest Control, LLC http:// colepest.com/1/post/2016/06 /grey-leaf-spot-fungus.html …;;7.39948E+17;y;Awareness
ProtectingCrops;5/25/2016 2:55;0;"Nufarm; Digger label extension, a fungicide with the approved active of Difenoconazole to control leaf spot in beetroot and celery #agchatoz";#agchatoz;7.35273E+17;y;Awareness
nckohls;6/22/2016 22:31;0;Seeing a fair amount of non-threatening Holcus leaf spot in corn (l). Little gray leaf spot (r) on lower leaves. pic.twitter.com/rrw67sVvko;;7.45716E+17;y;self
ItalhCom;5/30/2016 1:36;0;Leaf Spot http://www. italh.com/showthread.php ?t=24417 … #spot #leaf;#spot #leaf;7.37065E+17;y;Awareness
Invasion_Watch;6/19/2016 7:30;0;Invasion! Cercospora leaf spot in Tattnall County, Georgia: http:// bit.ly/1Xx4P2Y #invasivespecies;#invasivespecies;7.44402E+17;y;news
SyngentaCropsUK;3/14/2016 9:00;7;Active Light Leaf Spot easily found in #Spalding . How's your Oilseed rape looking? #iOSR pic.twitter.com/UvjCQyzV9v;#Spalding #iOSR;7.09288E+17;y;Awareness
garden_answers;3/22/2016 18:01;0;New blog post from http:// GardenAnswers.com about Leaf Spot On Bearded Iris - http://www. gardenanswers.com/plant-diseases /leaf-spot-on-bearded-iris/ … pic.twitter.com/CI892FLf7Y;;7.12323E+17;y;Awareness
AqleemAbbas;5/23/2016 19:17;0;How can we manage cercospora leaf spot disease of brinjal? http:// fb.me/18B92ckpg;;7.34795E+17;y;Awareness
garden_answers;3/17/2016 20:14;0;New blog post from http:// GardenAnswers.com about Leaf Spot - http://www. gardenanswers.com/vegetable-plan ts/leaf-spot-2/ … pic.twitter.com/RAIxUuiZge;;7.10545E+17;y;Awareness
BASFcropUK;3/24/2016 12:30;0;Light leaf spot now very commonly seen in #OSR . Spotted here in #Suffolk pic.twitter.com/S0HdJKhJsK;#OSR #Suffolk;7.12965E+17;y;self
Buckhout_Bull;6/4/2016 2:14;0;@LGMAnews bacterial leaf spot of lettuce genetic resistance;;7.38887E+17;y;others
bari_khaled;5/30/2016 6:49;0;Early leaf spot in wheat near Sturgeon County. check your field regularly and follow the weather forecast. pic.twitter.com/1Dnx3s8lBK;;7.37144E+17;y;self
garden_answers;3/22/2016 2:35;0;New blog post from http:// GardenAnswers.com about Leaf Spot - http://www. gardenanswers.com/trees/leaf-spo t-3/ … pic.twitter.com/Ry7JCnleIP;;7.1209E+17;y;Awareness
agriprof;6/27/2016 4:52;0;@bingthomson @HorburyRick @suv65 If you can rule out DFF contamination, White Leaf Spot disease might be the problem. Happens when wet.;;7.47261E+17;y;Awareness
NCSU_PDIC;5/13/2016 21:07;3;Entomosporium leaf spot is a common fungal disease of Indian hawthorn and red tip photinia. This disease can... http:// fb.me/3SdlqgIcR;;7.31199E+17;y;Awareness
FlatBud;3/17/2016 19:00;0;Bacterial leaf Spot https:// flatbud.com/disease/bacter ial-leaf-spot … #bacterialleafspot pic.twitter.com/Od8IKomtnu;#bacterialleafspot;7.10526E+17;y;Awareness
Scien_net;5/22/2016 10:14;0;#Scien Control of bacterial leaf spot of zinnia with captan http:// migre.me/tU8XB;#Scien;7.34296E+17;y;Research
MSForages;4/28/2016 15:24;0;Leaf Spot Disease: Impact in Forage Production This disease commonly found in forage systems across the south is... http:// fb.me/815g4hsOk;;7.25677E+17;y;Awareness
GreenTopLawn;5/31/2016 17:28;0;Grey Leaf Spot - Will It Kill My Lawn? Grey leaf spot can be helped by proper watering. http://www. greentoplawncare.com/grey-leaf-spot -will-it-kill-my-lawn/ …;;7.37667E+17;y;Awareness
BruneauYvanb;6/3/2016 19:15;0;@SKalfalfa can you send some clippings with leaf spot to our lab? We would like to analyze them.;;7.38781E+17;y;others
SHicksGCS;4/22/2016 16:58;0;@EricStrzepek @DougLarsonGCS same here been watching leaf spot for about a week;;7.23526E+17;y;self
owencuos;3/22/2016 22:23;0;Oilseed rape growers warned over light leaf spot threat - Farmers Weekly http://www. fwi.co.uk/arable/oilseed -rape-growers-warned-over-light-leaf-spot-threat.htm#.VvG3suJwyU4.twitter …;#;7.12389E+17;y;Awareness
Gardening4;3/27/2016 8:32;0;http:// goo.gl/uznnBu GOOD GROWING: Reducing disease in vegetable crops: Early blight and septoria leaf spot w... http:// bit.ly/1UlRutj;;7.13977E+17;y;Awareness
snides007;6/17/2016 16:12;0;@RobHart14 I had similar last year. Tests come back with downy mildew and white leaf spot . Nothing can do. #stoplooking;#stoplooking;7.43809E+17;y;self
SeminisSeeds;4/13/2016 20:38;10;X10R technology provides plants resistant to all 10 races of bacterial leaf spot . Learn how: http:// semin.is/1Muw4b1 pic.twitter.com/C4T9zOq8Vg;;7.2032E+17;y;Awareness
Sodbusterk;5/5/2016 4:55;0;@DentonClark17 I can't remember last time I used it! I spray corn for gray leaf spot . Not wheat, might this year with stripe rust around!!;;7.28056E+17;y;self
JulieSmithADAS;4/15/2016 12:25;0;Widespread attacks of light leaf spot in Denmark. Very unusual, last time they saw LLS was 1995. Worrying.;;7.20921E+17;y;self
EurekaMag;3/22/2016 4:19;0;#EurekaMag Inheritance of resistance to angular leaf spot (Isariopsis griseola Sacc.) in French bean (Phaseolus… http:// dlvr.it/Krk47G;#EurekaMag;7.12116E+17;y;Research
crop_news;6/7/2016 7:26;0;Resistance of Frogeye leaf spot is on the rise among soybean plants that only used solo-strobilurins. http:// cropprotectionnews.com/stories/510785 548-add-title-here …;;7.40052E+17;y;Awareness
flplantdr;4/21/2016 21:14;0;"Entomosporium leaf spot is getting going in Central FL; worse where there is irrigation, shade, and crowding.... http:// fb.me/7Ovy9xRtf";;7.23228E+17;y;Awareness
baldpathologist;6/23/2016 1:11;13;Diagnose frogeye leaf spot based on the fungal growth on the leaf's underside @Jeff_mansour #mscrops pic.twitter.com/ulYmkR8oco;#mscrops;7.45756E+17;y;Awareness
KSU_CropDoc;6/17/2016 20:41;17;Gray leaf spot developing in southern Harvey Co. Continuous corn at about V7 -V8. pic.twitter.com/rykrzfCgDi;;7.43876E+17;y;self
urbanturfmn;6/17/2016 2:19;3;Lawn issues you could be seeing right now include red thread, dollar spot, leaf spot , patch diseases or white grubs. Many abiotic issues too;;7.43599E+17;y;Awareness
_keesjacobs;3/2/2016 13:04;3;#kennisontwikkeling @CZAVvoorboeren Light Leaf Spot #spruitkool linken vanuit #koolzaad pic.twitter.com/UOgO7Ljhbc;#kennisontwikkeling #spruitkool #koolzaad;7.05001E+17;n;
Fitness_Te;6/9/2016 0:58;0;Slowing down leaf spot spread #MinnesotaGardening http:// ifi.sh/cmc pic.twitter.com/aBFybsVpsr;#MinnesotaGardening;7.40679E+17;y;Awareness
MichaelFiller;4/1/2016 23:34;0;Announcement by @teslamotors brought back a memory of this great @nissan Leaf spot . https:// m.youtube.com/watch?v=w7A7Zm Var8w …;;7.16016E+17;n;
MoreFunz;5/16/2016 18:34;0;http:// ohioline.osu.edu/hyg-fact/3000/ 3112.html … - Septoria Leaf Spot of Tomatoes. The #morefunz page https:// morefunz.com/science/agricu lture/horticulture/septoria-leaf-spot-of-tomatoes …;#morefunz;7.32248E+17;n;
FrontPlantSci;5/26/2016 2:16;3;Transcriptome Profiling of Buffalograss Challenged with the Leaf Spot Pathogen Curvularia inaequalis: Bimal S... http:// bit.ly/1TAzr34;;7.35626E+17;y;Research
MoreFunz;5/16/2016 18:27;0;http://www. forestryimages.org/browse/detail. cfm?imgnum=1436090 … - Strawberry Leaf Spot . The #morefunz page https:// morefunz.com/science/agricu lture/horticulture/strawberry-leaf-spot …;#morefunz;7.32246E+17;n;
turf_hewitt;5/22/2016 18:24;0;@GBravesTurf leaf spot or Pythium?;;7.3442E+17;y;others
SyngentaUS;6/29/2016 17:15;0;Be prepared to manage Cercospora leaf spot in #sugarbeets : http:// bit.ly/28YKTzC #Agronomy pic.twitter.com/0lXrx8DHgT;#sugarbeets #Agronomy;7.48173E+17;y;Awareness
VaillancourtLab;4/1/2016 17:17;0;Dave Berger, University of Pretoria, speaking on systems approach to study maize leaf response to gray leaf spot . GMMI mtg.;;7.15921E+17;y;others
Pontaragrain;4/5/2016 11:34;0;@AnashkaFarms looking forward to sowing Lupins inter-row into wheat stubbles, that's where it will pay its way No burning no Brown leaf spot;;7.17284E+17;y;others
garden_answers;3/19/2016 0:33;0;New blog post from http:// GardenAnswers.com about Cherry Leaf Spot - http://www. gardenanswers.com/plant-diseases /cherry-leaf-spot-3/ … pic.twitter.com/QFWnoSvhDv;;7.10973E+17;y;Awareness
BSPPjournals;6/7/2016 11:35;0;Ramularia leaf spot infection of barley and alternative grass hosts watched with GFP probe - which get infected? http:// onlinelibrary.wiley.com/doi/10.1111/pp a.12552/abstract …;;7.40115E+17;y;Research
WinFieldUnited;3/4/2016 23:43;4;Corn farmers who saw gray leaf spot and NCLB last year should plan for increased disease pressure in 2016. http:// bit.ly/24G0zR1#agtalk;#agtalk;7.05886E+17;y;Awareness
SeminisSeeds;3/9/2016 21:06;0;No other companies offer sweet peppers w/ resistance to all 10 races of Bacterial leaf spot . See how we created it: http:// semin.is/1p8xOvz;;7.07659E+17;y;Ad
yogesh23gupta;5/11/2016 11:03;1;Resistance of Annual Ryegrass Germplasm to a Highly Aggressive New Strain of Blast (Gray Leaf Spot ) | @scoopit http:// sco.lt/8xWr5d;;7.30323E+17;y;Awareness
APS_CLARE;4/5/2016 19:01;0;Iris leaf spot can lead to a reduction in bloom. Sanitation and well-spaced planting help to reduce disease. pic.twitter.com/TvrE8JL9Ba;;7.17397E+17;y;Awareness
SeminisSeeds;6/28/2016 20:52;4;Learn how to protect your pepper plants from all 10 races of bacterial leaf spot disease: http:// semin.is/291zuQE pic.twitter.com/Xcb9wW2aoR;;7.47865E+17;y;Awareness
nckohls;6/22/2016 22:32;0;@nckohls gray leaf spot is a more rectangular legion. Keep an eye out if we happen to get wet. #notlikely but it could happen;#notlikely;7.45716E+17;y;Awareness
Magnagolf;4/23/2016 2:01;0;Anyone else feel that leaf spot in Ontario is coming, how are you planning on controlling it pic.twitter.com/m1EDKlS2CZ;;7.23663E+17;y;others
NavabiAlireza;6/8/2016 4:10;0;@RustWheat yes we do get leaf spot diseases. Septoria leaf and glum blotch both;;7.40365E+17;y;self
gardenknowhow;6/3/2016 23:42;1;#gardening article: Photinia Leaf Spot - Prevention And Treatment Of Common Photinia Bush http:// bit.ly/289CSSL pic.twitter.com/AVyGKtTWMP;#gardening;7.38848E+17;y;Awareness
EurekaMag;3/5/2016 21:17;8;#EurekaMag Entomosporium leaf spot of Pomoideae (rosaceae) in Japan. III. Additional basis for identification of… http:// dlvr.it/KhqG1B;#EurekaMag;7.06212E+17;y;Research
Bayer4CropsUS;4/17/2016 20:30;5;Learn how to combat common #soybean diseases such as frogeye leaf spot , brown spot & white mold: http:// bit.ly/1XxRuV7;#soybean;7.21768E+17;y;Awareness
DiploMix;5/23/2016 23:48;0;#businessfrance @BF_agrofoodeq : Webinar: Are You Losing Crops Due to Bacterial Leaf Spot ? https:// event.webcasts.com/starthere.jsp? ei=1100321 … https:// goo.gl/f6BHL2;#businessfrance;7.34864E+17;y;Ad
Cropnuts_agron;3/12/2016 20:02;0;Another bag of osr leaves, another blank for Light Leaf Spot . Much harder to find than a few months ago;;7.0873E+17;y;self
FlatBud;4/16/2016 19:00;0;Bacterial leaf Spot https:// flatbud.com/disease/bacter ial-leaf-spot … #bacterialleafspot pic.twitter.com/QOtiX90rQi;#bacterialleafspot;7.21383E+17;y;Awareness
Bayer4CropsUS;6/16/2016 18:30;0;Don’t let defoliation from Alternaria Leaf Spot impact your #almond yield: http:// bit.ly/1T4i3hy #HealthyWithLuna;#almond #HealthyWithLuna;7.43481E+17;y;Awareness
AqleemAbbas;3/25/2016 18:37;0;#Septoria leaf spot on celery The black dots in these lesions are diagnostic for this disease. They are pycnidia... http:// fb.me/5Pl7E493p;#Septoria;7.13419E+17;y;self
lawnamerica;5/13/2016 14:00;0;We just added a new post to our blog: Photenia a Beautiful Shrub, Without Leaf Spot . Check it out here:... http:// fb.me/2CLWx9nLE;;7.31092E+17;y;Awareness
MichelleSVMS;6/8/2016 23:19;0;@VLGP89 @gardentipsme @gardenknowhow @finegardening Is it a hebe? Looks like some kind of leaf spot but not sure how to fix.;;7.40654E+17;y;self
AqleemAbbas;4/2/2016 13:42;0;#Cherry leaf spot #Hosts : infects cherries and plums. #Also known as “yellow leaf” or “shot hole disease”... http:// fb.me/7j9GhrxRT;#Cherry #Hosts #Also;7.16229E+17;y;Awareness
FrontierAg;5/10/2016 11:48;6;New light leaf spot infection continues to appear on untreated varieties at #3Dthinking sites pic.twitter.com/R6NNoGbTWi;#3Dthinking;7.29971E+17;y;self
NationalLedger;6/29/2016 20:02;0;Garden Tip and Tricks for Tomato Plant Leaf Spot Diseases http:// bit.ly/294TuGH;;7.48215E+17;y;Awareness
ToeTagEksTheGod;6/9/2016 1:13;0;Where? RT @_PrettyTatted : I found a new leaf spot;;7.40683E+17;y;self
AndyNash_Agrii;4/21/2016 16:08;0;@MartinSmart2 #Nikita looking good & podding nicely, no Light leaf spot ! pic.twitter.com/dL7VEJttS9;#Nikita;7.23151E+17;y;others
BS_PP;3/24/2016 11:04;0;Watch out for light leaf spot on OSR: http://www. fwi.co.uk/arable/oilseed -rape-growers-warned-over-light-leaf-spot-threat.htm … via @FarmersWeekly MT @LeafSpot;;7.12943E+17;y;Awareness
ProCamUK;4/4/2016 13:02;9;Despite lots of focus on sclerotinia, light leaf spot is the major yield-robber in osr and is still very active pic.twitter.com/okUJAB2ZF2;;7.16944E+17;y;self
turfdom;6/7/2016 19:54;3;Gray leaf spot just crawled out of bed vs St. Augustine #JAX #FL @BayerLawn @mcnerney_sean @maria_turfdr @turfdrman pic.twitter.com/I7ZjPFSo4h;#JAX #FL;7.40241E+17;y;self
KernsJim;6/24/2016 23:47;0;@uwpaul Did leaf spot take the bent out?;;7.4646E+17;y;others
2blades;6/15/2016 17:33;0;"Oilseed rape ""Genetic defence against light leaf spot is crucial to a successful crop https://www. farminguk.com/News/Opportuni ties-offered-by-newer-OSR-varieties_42109.html?refer_id=1900#.V2F1NBkTr98.twitter …""";#;7.43104E+17;y;Awareness
ruralmessenger;6/26/2016 18:51;0;Tomato Leaf-Spot Diseases http://www. ruralmessenger.com/kansas-news/ho rticulture/tomato-leaf-spot-diseases/ … pic.twitter.com/QOAoJ6BiGx;;7.4711E+17;y;Awareness
baldpathologist;6/18/2016 14:27;9;First frogeye leaf spot lesions of the 2016 season in a susceptible variety @Jeff_mansour #mscrops #noyellowhalo pic.twitter.com/lThpGIGxMN;#mscrops #noyellowhalo;7.44144E+17;y;self
jmkolkman;5/11/2016 17:15;1;Nice day to plant Gray Leaf Spot trials yesterday in Chemung, NY. Putting the corn in Cornell @CornellCALS pic.twitter.com/QpNe7uejk8;;7.30416E+17;y;others
FlatBud;4/28/2016 19:00;0;Bacterial leaf Spot https:// flatbud.com/disease/bacter ial-leaf-spot … #bacterialleafspot pic.twitter.com/JcuGeJlHIY;#bacterialleafspot;7.25731E+17;y;Awareness
xuejuan2;4/21/2016 8:49;0;DN 200FS Wind leaf spot welding machine： http:// youtu.be/bXsZObI0pNM?a （来自 @YouTube ）;;7.23041E+17;y;Awareness
cheryl162;6/26/2016 22:42;1;@TurfDiseases grey leaf spot ? pic.twitter.com/z191h1YIgO;;7.47168E+17;y;others
hiasilrdne;3/5/2016 21:25;0;#EurekaMag Entomosporium leaf spot of Pomoideae (rosaceae) in Japan. III. Additional basis for identification of… http:// dlvr.it/KhqMvw;#EurekaMag;7.06214E+17;y;Research
mcnerney_sean;6/7/2016 16:56;6;Gray Leaf Spot on the move in St. Augustine grass in North Florida #Armada @1.5 oz/m would do the trick! pic.twitter.com/2Sd2uJN2IS;#Armada;7.40196E+17;y;self
Invasion_Watch;6/9/2016 23:42;0;Invasion! Cercospora leaf spot in Decatur County, Georgia: http:// bit.ly/28orCC8 #invasivespecies;#invasivespecies;7.41023E+17;y;news
ruralmessenger;6/19/2016 15:51;0;Cherry Leaf Spot http://www. ruralmessenger.com/kansas-news/ho rticulture/cherry-leaf-spot/ … pic.twitter.com/EOKYnvDkjg;;7.44528E+17;y;Awareness
Bayer4CropsUS;5/12/2016 16:32;0;Monitor #almond trees for Alternaria Leaf Spot because timely treatment is crucial! #HealthyWithLuna http:// bit.ly/1T4i3hy;#almond #HealthyWithLuna;7.30767E+17;y;Awareness
AndyMcIndoe;3/18/2016 16:42;6;Today's blog post: tips on leaf spot diseases @MyGardenSchool https://www. learningwithexperts.com/gardening/blog /leaf-spot-of-evergreen-shrubs … pic.twitter.com/AwoSxVfjZC;;7.10854E+17;y;Awareness
AgWillVF;6/29/2016 18:22;0;@CCCAgronomy i hear lots of disease issues in french crops including white leaf spot in OSR, rough conditions since mid spring;;7.4819E+17;y;others
transcriptomes;6/3/2016 15:00;0;Transcriptome Profiling of Buffalograss Challenged with the Leaf Spot Pathogen Curvularia ina... http://www. ncbi.nlm.nih.gov/pubmed/27252728;;7.38717E+17;y;Research
bari_khaled;6/7/2016 7:33;0;Combination of physiological leaf spot and fungal disease in barley. #plant16 pic.twitter.com/1tL7up9UsE;#plant16;7.40054E+17;y;self
PRDHort;6/13/2016 17:50;1;Latest KSRE #Hort newsletter: little barley weed, CO potato beetle, dead-heading flowers, cherry leaf spot , & more - http:// bit.ly/1sCeOaB;#Hort;7.42384E+17;y;Awareness
SuperHyola;6/18/2016 8:57;0;@grassrootsag there is blackleg and white leaf spot there buddy;;7.44061E+17;y;self
DickyWood1;3/18/2016 10:39;1;Hearing of more light leaf spot . With OSR PGR'S now going on crops that need regulation. May pay to use a product with lls activity #toprex;#toprex;7.10762E+17;y;Awareness
MyGardenSchool;3/18/2016 16:46;4;New Blog | Leaf Spot Of Evergreen Shrubs by @AndyMcIndoe http:// bit.ly/21zg9JF Online #Gardening Courses pic.twitter.com/RO1Aj5eOIX;#Gardening;7.10855E+17;y;Awareness
UTPlantDoc;5/18/2016 19:39;9;"An algal leaf spot disease on southern magnolia (Magnolia grandiflora); lesions are smaller in the Upper South. pic.twitter.com/sN7iSHJyjo";;7.32989E+17;y;self
DurhamBullsOps;5/20/2016 17:50;0;@GBravesTurf We had the same last month. Unofficial official opinion was a fun mixture of some leaf spot , dollar spot and pythium. Ate us up;;7.33686E+17;y;self
j_rod6504;6/20/2016 19:07;4;Watch for foliar disease. Gray Leaf Spot is in the lower canopy and ready to spread if we get rains. @DuPontPioneer pic.twitter.com/FhyfCzK7AW;;7.4494E+17;y;self
UTPlantDoc;5/21/2016 17:27;18;Bipolaris leaf spot on ultradwarf bermuda last spring and this spring during cool, cloudy weather. Bring on the sun. pic.twitter.com/eFtH9Eo8yl;;7.34043E+17;y;self
Cosiup;4/28/2016 10:33;0;Discovery Channel Nissan Leaf Spot 77oV 360: http:// youtu.be/HjDTM-TylTE?a via @YouTube;;7.25604E+17;y;Awareness
farmdaily;5/3/2016 1:30;0;Some #wheat fields in Neb have seen little disease, others have fungal leaf spot , powdery mildew & stripe rust. http:// ow.ly/4njXh9;#wheat;7.27279E+17;y;news
