username;date;retweets;text;hashtags;id;Agritweet;category
ChadwithBecks;5/5/2016 17:07;2;Leaf rust showing up on #wheat in Menard Co, IL today. @ShaunPTyson #Caramba or #Prosaro at flowering next week. pic.twitter.com/YxHpSVOYUu;#wheat #Caramba #Prosaro;7.2824E+17;y;self
BrysonHaverkamp;5/4/2016 23:01;4;Leaf rust and stripe rust found in a Pratt Co. wheat field. #wheattour16 pic.twitter.com/fYzUQtevxN;#wheattour16;7.27966E+17;y;self
TylerSabelli;5/19/2016 16:09;5;Leaf rust advancing quickly on a few wheat fields in Essex County pic.twitter.com/VS6jLAlacx;;7.33299E+17;y;self
FCarlse;5/26/2016 11:46;1;Leaf rust on oats west of Narrogin pic.twitter.com/CA6xnPnKal;;7.35769E+17;y;self
the_rustbust;6/19/2016 11:49;1;REMINDER: Monitor for rust! Barley leaf rust found in South Stirling WA at stem elongation stage. Mgmt strategies: http:// goo.gl/6w9Ef6;;7.44467E+17;y;news
BASF_GPTechServ;5/5/2016 6:10;0;@LucasAHaag @cropswithjeanne Note this data is for Tan spot and leaf rust , not for stripe rust on susceptible varieties.;;7.28074E+17;y;others
skinnergj;3/22/2016 6:03;0;"Reports Of Leaf Rust And Stripe Rust; Fungicide Application Timing http://www. farms.com/Commentaries/r eports-of-leaf-rust-and-stripe-rust-fungicide-application-timing-105177.aspx … via @Inoreader";;7.12143E+17;y;Awareness
Invasion_Watch;6/8/2016 1:00;0;Invasion! blueberry leaf rust in Lanier County, Georgia: http:// bit.ly/1ZvYKBQ #invasivespecies;#invasivespecies;7.40318E+17;y;news
JavedSidiqi;6/7/2016 0:40;0;Leaf rust and septoria blotch are the most predominant fungal diseases affected wheat fields at Mead and Lincoln. pic.twitter.com/4YOO4ZjuWu;;7.3995E+17;y;self
BASFAgProducts;5/5/2016 16:56;0;RT @BASF_GPTechServ Great data for Tan spot and leaf rust , not for stripe rust on susceptible varieties. https:// twitter.com/LucasAHaag/sta tus/727964056330477568 …;;7.28237E+17;y;others
coercogroup;6/6/2016 5:30;0;Plan ahead for disease mgmt in VIC & watch for new strain of wheat leaf rust http:// ow.ly/lXQj300L8uy;;7.39661E+17;y;Awareness
CoffeeMaxo;6/14/2016 13:00;0;"Peru&#039;s coffee exports recover in 2015/16 but still affected by leaf rust #WiredForLife https://www. agra-net.com/agra/internati onal-coffee-report/features/peru-s-coffee-exports-recover-in-201516-but-still-affected-by-leaf-rust-518107.htm …";#039 #WiredForLife;7.42673E+17;y;Awareness
JorgeC_Coffee;3/8/2016 20:09;0;The reality of leaf rust in Mexico #Coffee http:// bit.ly/1U88TUL pic.twitter.com/nkaUTOBuJb http:// bit.ly/1nuo2Tl pic.twitter.com/A9GCfA4oP1;#Coffee;7.07282E+17;y;Awareness
theGRDC;5/26/2016 4:02;11;Plan ahead for disease mgmt in VIC & watch for new strain of wheat leaf rust http:// bit.ly/1OKpcBN @VicGovGrains pic.twitter.com/YyrqV6tZuO;;7.35652E+17;y;Awareness
OxfordPlants;3/9/2016 10:45;2;Our Last #ThursdaySeminar of term @DanBebber from @UniofExeter - 'What caused the recent outbreak of coffee leaf rust in Latin America?';#ThursdaySeminar;7.07503E+17;y;Ad
theGRDC;6/8/2016 6:10;14;NEW tips & tactics for #wheat stripe, stem & leaf #rust - early detection key http:// bit.ly/1UdM8zj @the_rustbust pic.twitter.com/GRpHla5ZLy;#wheat #rust;7.40395E+17;y;Awareness
ProMED_mail;6/21/2016 15:28;0;PRO/PL> Leaf rust , wheat - UK: (eastern) http:// bit.ly/28Mh2OW;;7.45247E+17;y;Awareness
WCoffeeResearch;4/15/2016 20:00;3;Climate change. Leaf rust . Variety research. Our new coffee catalog. Learn about it at our General Assembly 4 pm C201. All welcome #SCAA2016;#SCAA2016;7.21035E+17;y;Ad
Coffeehunt_au;5/24/2016 0:00;1;Great article this morning on reincentivizing farmers in Guatemala following outbreak of coffee leaf rust http:// coffeehunt.com.au/coffee-news;;7.34867E+17;y;Awareness
marketjournal;4/8/2016 6:20;1;Leaf rust has been confirmed in Nebraska, growers urged to scout: https:// youtu.be/x0DPwdYZeeQ;;7.18292E+17;y;news
notiven;5/11/2016 23:00;0;RT: @agronotas :Retweeted Wildcat Ext Crops ( @WEDCrops ): Not even little barley can escape the leaf rust this year. Scout your... https://t;;7.30503E+17;y;Awareness
EmmaC55;3/2/2016 2:01;0;Using resistant varieties is the most practical means leaf rust control in barley.. https:// twitter.com/GRDCUpdateNort h/status/704824795431440384 …;;7.04834E+17;y;Awareness
PublicHealthBot;6/21/2016 14:23;0;PRO/PL> Leaf rust , wheat - UK: (eastern) http:// ift.tt/28QEEAj;;7.45231E+17;y;Awareness
BSPPjournals;6/1/2016 12:30;0;Mapping of Aegilops umbellulata-derived leaf rust and stripe rust resistance loci in wheat: http:// onlinelibrary.wiley.com/doi/10.1111/pp a.12549/abstract …;;7.37955E+17;y;Research
clint_mw;3/12/2016 4:33;0;@kinderjw @OSU_smallgrains that was Pete, which I think is pretty weak on leaf rust;;7.08496E+17;y;others
pjderoc;6/18/2016 1:53;0;@ekaskiw @RonKrahn @BlHeide @RoncerayDan Sorry....looks like leaf rust in your photo. Have stripe rust on the brain.;;7.43955E+17;y;self
Scien_net;3/23/2016 5:57;0;#Scien Genetic control of the reaction of the hypersensitive wheat to the main leaf rust races http:// bit.ly/1UC3Lbp;#Scien;7.12504E+17;y;Research
FarmsNews;3/21/2016 14:33;4;"Reports Of Leaf Rust And Stripe Rust; Fungicide Application Timing Read more... http://www. farms.com/commentaries/r eports-of-leaf-rust-and-stripe-rust-fungicide-application-timing-105177.aspx … pic.twitter.com/OGX8ynZ46G";;7.11909E+17;y;Awareness
Sorochan;5/17/2016 23:35;1;Leaf rust is flourishing on the Kentucky bluegrass in my front yard. #Time2Mow #NeedsNitrogen #TNTurf pic.twitter.com/B67n4GPwiE;#Time2Mow #NeedsNitrogen #TNTurf;7.32686E+17;y;self
agromons;6/1/2016 2:23;3;Leaf rust in Baudin begins in Esperance, no jockey or flutriafol underneath pic.twitter.com/AayTRM3UF9;;7.37802E+17;y;self
2blades;5/12/2016 16:15;0;Coffee under threat? Leaf rust thrives in warmer, wetter growing seasons @techreview #climatechange http:// ow.ly/RKys3008sPr;#climatechange;7.30763E+17;y;Awareness
QAAFI;5/30/2016 6:29;1;Phenotyping adult plant resistance to #leaf #rust in wheat https:// youtu.be/D8uS_ZLAjzI @Adnanriaz7 @HickeyLab #agchatoz pic.twitter.com/UQQZlCJ2qt;#leaf #rust #agchatoz;7.37139E+17;y;Research
QAAFI;5/24/2016 8:08;1;Phenotyping adult plant resistance to #leaf #rust in wheat https:// youtu.be/D8uS_ZLAjzI @Adnanriaz7 @HickeyLab #agchatoz pic.twitter.com/LauM452saE;#leaf #rust #agchatoz;7.34989E+17;y;Research
the_rustbust;6/6/2016 3:09;4;#wheat leaf rust , stem rust and stripe rust naming conventions explained: http:// goo.gl/Z9aK2Y;#wheat;7.39625E+17;y;Awareness
jamisonj44;3/11/2016 23:34;1;Leaf rust spotted near Hill City, KS pic.twitter.com/2dqEeQPai7;;7.08421E+17;y;self
howumakecoffee;3/22/2016 20:00;0;Honduras on the road of recovery from leaf rust #howumakecoffee https://www. agra-net.com/agra/internati onal-coffee-report/features/honduras-on-the-road-of-recovery-from-leaf-rust-510223.htm …;#howumakecoffee;7.12353E+17;y;Awareness
baldpathologist;4/23/2016 20:23;8;Wheat leaf rust widespread in western MS. No yield threat, wheat past flowering = off label for fungicide #mscrops pic.twitter.com/xE74AASqjt;#mscrops;7.2394E+17;y;self
EmphasisProject;4/8/2016 15:41;4;Leaf #Rust and Other Rusts of #Cereals http:// buff.ly/1TFLhaE via @plantdisease #puccinia #agriculture #video pic.twitter.com/SBrXCwAvIf;#Rust #Cereals #puccinia #agriculture #video;7.18434E+17;y;Awareness
nationalcoffee;5/31/2016 17:34;12;11 Shocking Facts About Coffee Leaf Rust Everyone Should Know - http:// bit.ly/1D3bfZP #sustaincoffee pic.twitter.com/r11BPaSMId;#sustaincoffee;7.37669E+17;y;Awareness
FairtradeMarkUS;6/10/2016 15:10;8;11 Shocking Facts About Coffee Leaf Rust Everyone Should Know: http:// ow.ly/1tNN300QYsP via @alexbernson @sprudge pic.twitter.com/uErZezmdiV;;7.41256E+17;y;Awareness
ColCoffeeHub;4/28/2016 17:57;0;[WATCH] Explore the 4 simultaneous events that have to occur for leaf rust to appear: http:// bit.ly/1T6prMu;;7.25715E+17;y;Awareness
CSUwheatguy;4/5/2016 16:08;0;What kind of rust? Stripe rust it leaf rust ? https:// twitter.com/jcmerts/status /717181492896501761 …;;7.17353E+17;y;others
Adnanriaz7;3/5/2016 9:50;0;I just uploaded 'A rapid phenotyping method for adult plant resistance to leaf rust in wheat' to @academia ! http://www. academia.edu/22836226/A_rap id_phenotyping_method_for_adult_plant_resistance_to_leaf_rust_in_wheat …;;7.06039E+17;y;Research
FVCoop;4/15/2016 17:54;0;Brown leaf rust found yesterday with the expected rain it will explode #FVCoop pic.twitter.com/IC7bdoI9ro;#FVCoop;7.21004E+17;y;self
ruralmessenger;4/13/2016 21:21;0;Leaf Rust observed in Central Kansas http://www. ruralmessenger.com/kansas-news/ag riculture/leaf-rust-observed-in-central-kansas/ … pic.twitter.com/xI7jO3852J;;7.20331E+17;y;news
DorasGelato;4/28/2016 16:27;0;Retweeted lovecoffee. ( @heartcoffeebean ): 2 Videos Explaining Coffee’s Biggest Threat: Leaf Rust @PerfectDailyG ... http:// fb.me/7m1IhxBR6;;7.25693E+17;y;Awareness
DorasGelato;4/26/2016 13:39;0;2 VIDEOS Explaining Coffee’s Biggest Threat: Leaf Rust - Perfect Daily Grind http:// fb.me/7M5xZAB94;;7.24926E+17;y;Awareness
coffeecollectif;3/13/2016 18:46;0;Rolando Villatoro telling us about his farm and what they do to prevent leaf rust https://www. instagram.com/p/BC5f2obtI1T/;;7.09073E+17;y;Awareness
WCoffeeResearch;6/14/2016 22:35;0;A cup tasting event today in El Salvador highlighted coffee- leaf-rust -resistant varieties. Critical for farmers! https:// twitter.com/PattyGarciaEs/ status/742739748737814528 …;;7.42818E+17;y;Awareness
RussParker11;5/5/2016 20:50;0;The difference in variety resistance from our wheat trial for leaf rust is striking. No fungicide applied to either pic.twitter.com/yAkoGcI9GP;;7.28296E+17;y;others
Deerfield_Farms;5/23/2016 17:03;0;IMPORTANT WHEAT UPDATE!!!! We are seeing leaf rust in wheat fields both in Ohio and PA. Seems to be mainly in... http:// fb.me/1imETHpXb;;7.34762E+17;y;news
SCAE_Community;3/4/2016 8:05;3;Investment from the EU&IICA to support farmers affected by coffee leaf rust . Thanks @WCoffeeResearch for sharing! http:// ow.ly/YYlXX;;7.0565E+17;y;others
PolyInnovations;3/17/2016 23:29;0;New leaf rust headlines fungal threat - #Agriculture #Cropping #News #Wheat #VIC http://www. farmonline.com.au/news/agricultu re/cropping/general-news/new-leaf-rust-headlines-fungal-threat/2751949.aspx … #FarmOnline;#Agriculture #Cropping #News #Wheat #VIC #FarmOnline;7.10594E+17;y;Awareness
RootCapital;4/16/2016 15:53;0;After outbreak of #coffee leaf rust , @RootCapital shares new insights on investing in #coffee renovation #SCAA2016 http:// hubs.ly/H02H_GG0;#coffee #coffee #SCAA2016;7.21336E+17;y;Awareness
Sorochan;6/3/2016 15:27;9;Massive leaf rust differences on the #NTEP KBG variety trial @UTturfgrass research center! #TNturf pic by @JJBenelli pic.twitter.com/Qgdu2qMdBm;#NTEP #TNturf;7.38724E+17;y;Awareness
agromick82;6/20/2016 23:06;0;@lukeywilkins it's not leaf rust ? It would make more sense;;7.45E+17;y;others
tatewatkins;3/15/2016 17:28;0;7 things World Coffee Research is doing to combat coffee leaf rust : https://www. facebook.com/notes/world-co ffee-research/7-things-were-doing-to-combat-coffee-leaf-rust/1056108361097607 …;;7.09778E+17;y;Awareness
Invasion_Watch;5/23/2016 14:11;0;Invasion! blueberry leaf rust in Screven County, Georgia: http:// bit.ly/20qchej #invasivespecies;#invasivespecies;7.34718E+17;y;news
wheat_papers;3/25/2016 12:43;0;Dissecting the Genetic Architecture of Leaf Rust Resistance in Wheat by QTL Meta-Analysis. http:// dlvr.it/KtMBQL;;7.1333E+17;y;Research
twinfairtrade;4/9/2016 13:59;0;Getting an insight into how #Nicaragua is recovering from coffee leaf rust . #PRODECOOP pic.twitter.com/b35HkswHSl;#Nicaragua #PRODECOOP;7.1877E+17;y;others
HickeyLab;6/19/2016 23:50;4;Rapid method for phenotyping wheat leaf rust resistance in @PlantMethods accessed 6500 times http:// goo.gl/I1pR4y pic.twitter.com/fO7a2lTFV5;;7.44649E+17;y;Research
ACRTolbert;4/30/2016 3:00;0;Leaf rust , stripe rust, and herbicide damage. pic.twitter.com/7YYgMu89Ak;;7.26215E+17;y;self
RVDcrops;6/8/2016 15:46;7;With the warm weather and the fungicide residual wearing off, leaf rust is showing up on wheat leaves. pic.twitter.com/mwfvFbuYYy;;7.40541E+17;y;self
BartParks;5/4/2016 16:13;0;@amhfarm stripe rust is the main culprit. Sometimes leaf rust and powdery mildew;;7.27864E+17;y;others
heartcoffeebean;4/28/2016 13:30;6;2 Videos Explaining Coffee’s Biggest Threat: Leaf Rust @PerfectDailyG #coffee http:// buff.ly/1YStlJg pic.twitter.com/EHxJhg9xCa;#coffee;7.25648E+17;y;Awareness
mcarroll_craven;4/7/2016 14:27;0;Wheat diseases increasing rapidly in Coastal Plain of NC, Manage stripe and leaf rust ! More at https:// craven.ces.ncsu.edu/2016/04/diseas es-of-wheat-increasing/ …;;7.18053E+17;y;Awareness
lorenceashley;4/2/2016 16:37;0;Leaf rust starting to show on the lower leafs at the Smith Center plot. @KSUPrecisionAg @KStateAgron pic.twitter.com/5EfaX4Jisu;;7.16273E+17;y;self
SamBodenus;4/10/2016 22:12;0;Leaf rust confirmed in one Kentucky county.;;7.19257E+17;y;news
nfeau;4/29/2016 4:21;5;And @richamelin @TAIGALab finding Chilean Poplar leaf rust . This one is from Europe = Melampsora larici-populina pic.twitter.com/5b5wZT4Val;;7.25873E+17;y;self
UTPlantDoc;6/14/2016 15:44;3;"Leaf rust (Puccinia malvacearum) working over hollyhocks at the kitchen garden in the UT Gardens; easy to ID. pic.twitter.com/4pLnDFABkA";;7.42714E+17;y;self
rgayle0;5/22/2016 9:06;0;@Writer_DG As opposed to Lieutenant Leaf Rust or Ensign Powdery Mildew?;;7.34279E+17;y;others
HamiltonAgro;3/18/2016 1:22;4;Dr Grant Hollaway @VicGovGrains says watch out for the new wheat leaf rust and septoria @farmweekly via http:// bit.ly/1PeZLXJ;;7.10622E+17;y;Awareness
BrysonHaverkamp;5/24/2016 0:30;0;Leaf rust is fairly heavy and on the flag leaf of this susceptible variety. pic.twitter.com/83MrfbGjJK;;7.34874E+17;y;self
WCoffeeResearch;6/14/2016 22:37;4;Only 11% of the coffee in El Salvador is resistant to coffee leaf rust , says @PROCAFE_SV today. https:// twitter.com/PattyGarciaEs/ status/742747402155659266 …;;7.42818E+17;y;Awareness
darin_gordon;4/25/2016 14:54;0;@hobofan Are there plans for a #python api to access Leaf? #Rust is a valuable lang to learn but those w/o cycles to do so need an api;#python #Rust;7.24582E+17;n;
howumakecoffee;6/15/2016 0:30;0;"Peru&#039;s coffee exports recover in 2015/16 but still affected by leaf rust #coffeemaker https://www. agra-net.com/agra/internati onal-coffee-report/features/peru-s-coffee-exports-recover-in-201516-but-still-affected-by-leaf-rust-518107.htm …";#039 #coffeemaker;7.42847E+17;y;Awareness
wheat_papers;4/30/2016 12:39;0;Identification and Severity Determination of Wheat Stripe Rust and Wheat Leaf Rust Based on… http:// dlvr.it/LBZVCM pic.twitter.com/oKkEG5in9S;;7.2636E+17;y;Research
EurekaMag;4/2/2016 18:24;0;#EurekaMag Level of partial resistance to leaf rust , Puccinia hordei, in West-European barley and how to select for… http:// dlvr.it/Ky5sl5;#EurekaMag;7.163E+17;y;Research
furiosuggi;4/14/2016 15:33;0;Maria do Ceu Silva: #coffee leaf rust will compromise arabica coffee production pic.twitter.com/nDI7KjxPqm;#coffee;7.20606E+17;y;self
pjderoc;6/18/2016 1:55;0;@ekaskiw @RonKrahn @BlHeide @RoncerayDan From infection to symptoms, how long @PratisaraB for leaf rust ? Similar to stripe rust?;;7.43955E+17;y;others
KStateAgron;3/18/2016 22:13;15;Stripe rust & leaf rust in KS! Get KSU's latest report & recommendations. http:// ksu.ag/1SZaU5K pic.twitter.com/s5vZIIZxLm;;7.10937E+17;y;Awareness
aloanthatislink;4/20/2016 22:18;0;Green Mountain Coffee Roasters, Inc. and others to Fight the Leaf Rust Epidemic http:// aloanforbadcredit.seek-loan.com/2016/04/20/gre en-mountain-coffee-roasters-inc-and-others-to-fight-the-leaf-rust-epidemic/ … pic.twitter.com/4dTPNrOOYq;;7.22882E+17;y;Awareness
StarkKev;4/7/2016 22:13;0;My latest in the Royal News: how @CatrachaCoffee producers are fighting leaf rust (coffee wine anyone? yummmm!) https:// twitter.com/RoyalCoffee/st atus/718157390575632384 …;;7.1817E+17;y;Awareness
wheatgen_papers;6/18/2016 12:33;0;The relationship of leaf rust resistance gene Lr13 and hybrid necrosis gene Ne2m on wheat… http:// dlvr.it/LbN3ps pic.twitter.com/7YD3wTvpNA;;7.44116E+17;y;Research
NettlecatX;5/24/2016 17:41;1;Sad to see severe leaf rust in Congo pic.twitter.com/x9R7iqfGMK;;7.35134E+17;y;self
BRAKECOFFEE;4/27/2016 15:35;1;2 VIDEOS Explaining Coffee’s Biggest Threat: Leaf Rust : http://www. perfectdailygrind.com/2016/04/2-vide os-explaining-coffees-biggest-threat-la-roya-leaf-rust/ … - via: @PerfectDailyG;;7.25317E+17;y;Awareness
aeroapplicators;4/8/2016 21:01;0;Retweeted AgProfessional ( @AgProfessional ): #Wheat leaf rust confirmed in Nebraska. http:// tinyurl.com/jn9bde4 ... http:// fb.me/10XVmWWTs;#Wheat;7.18514E+17;y;Awareness
MakeCoffeetoday;6/14/2016 13:00;0;"Peru&#039;s coffee exports recover in 2015/16 but still affected by leaf rust #makecoffeetoday https://www. agra-net.com/agra/internati onal-coffee-report/features/peru-s-coffee-exports-recover-in-201516-but-still-affected-by-leaf-rust-518107.htm …";#039 #makecoffeetoday;7.42673E+17;y;Awareness
ColCoffeeHub;3/1/2016 23:08;0;#CoffeeQuiz What are the necessary conditions for coffee leaf rust to develop? pic.twitter.com/NHOmRmpQ37;#CoffeeQuiz;7.0479E+17;y;Awareness
renweis;5/11/2016 2:54;0;@pat_kunz @Jamie_Larsen maybe Jamie could have some insight into this on leaf rust;;7.30199E+17;y;others
MFA_Inc;3/10/2016 21:47;4;Leaf rust has been found in our area. @Worthington_MFA talks with @brownfield about what you can do to prevent it. https:// youtu.be/l-IwQ2ePnAs;;7.08031E+17;y;Awareness
RabieElshafey;4/25/2016 21:14;0;@JustineSucher how to transfer leaf rust gene Lr34 gene to rice and what disease of rice can confer, blast or other,this nonhost resistance;;7.24678E+17;y;Research
DPLAbot;3/26/2016 21:41;0;Rating poplars for Melampsora leaf rust infection / (1959-1959) http:// catalog.gpo.gov/F/?func=direct &doc_number=000938887&format=999 … pic.twitter.com/qGZkzXWEwt;;7.13828E+17;y;Awareness
Huskerwheat;5/26/2016 20:24;4;The next rust coming in--- leaf rust . At Lincoln.I am sure elsewhere in NE.Fungicides control both leaf& stripe rust pic.twitter.com/JIkTy3QBnf;;7.359E+17;y;self
caafenoir;3/2/2016 8:07;0;IICA and the EU launch program to address the effects of coffee leaf rust on Central America and... http:// fb.me/7Lgy8ZHcz;;7.04926E+17;y;Awareness
AHDB_Cereals;3/8/2016 15:20;1;Happy families: Leaf rust families found depend on the cultivar sampled #UKCPVS pic.twitter.com/XMGkUYIgdw;#UKCPVS;7.07209E+17;y;Awareness
MFA_Inc;3/4/2016 16:44;4;. @MFA_CropTrak has found leaf rust on wheat in Montrose, MO. Call your local MFA to get expert eyes in your fields pic.twitter.com/nL5Pu6Nj7b;;7.05781E+17;y;news
EndiroCoffee;5/24/2016 16:05;0;Coffee leaf rust , or La Roya, is a fungus that manifests as orange patches and impairs photosynthesis.;;7.3511E+17;y;Awareness
HickeyLab;3/17/2016 9:20;17;Rapid method to detect APR to leaf rust in wheat by @Adnanriaz7 in @PlantMethods @globalrust http:// tinyurl.com/hzs2mxm pic.twitter.com/VNkebrVfgb;;7.1038E+17;y;Research
TaylorBasf;3/8/2016 17:01;0;Finding leaf rust this morning. Priaxor applied at 2-4oz will help protect your wheat. pic.twitter.com/lXuquDBBHv;;7.07235E+17;y;self
Agronotas;5/11/2016 22:59;0;Retweeted Wildcat Ext Crops ( @WEDCrops ): Not even little barley can escape the leaf rust this year. Scout your... http:// fb.me/7kPuLlp3A;;7.30503E+17;y;others
GrainsGuru;4/5/2016 22:15;2;#Wheat leaf rust confirmed in Nebraska: http:// buff.ly/1XflUvh;#Wheat;7.17446E+17;y;news
PeterRoberts_WA;4/21/2016 6:50;1;Breakdown in resistance to leaf rust & new strains of net-type net blotch in barley to be wary of in 2016: http:// bit.ly/1pabkK9;;7.23011E+17;y;Research
sprudge;4/6/2016 22:00;9;Raising money to fight leaf rust , and serving delicious coffee in Mexico City http:// bit.ly/1qrFx93 pic.twitter.com/wLEdQKN4uA;;7.17804E+17;y;others
theLBCoffeeCup;4/14/2016 16:55;2;Coffee leaf rust is the canary in the cage for #climatechange #coffee #RecoAtlanta;#climatechange #coffee #RecoAtlanta;7.20627E+17;y;Awareness
EGGillespie;5/17/2016 22:13;0;Leaf Rust on wheat found in Tilbury area #ontag pic.twitter.com/YA9UWgYvCr;#ontag;7.32665E+17;y;self
QAAFI;4/8/2016 2:10;3;Phenotyping adult plant resistance to #leaf #rust in wheat https:// youtu.be/D8uS_ZLAjzI @Adnanriaz7 @HickeyLab #agchatoz pic.twitter.com/KIhdfxdePJ;#leaf #rust #agchatoz;7.18229E+17;y;Research
DAF_WA;6/24/2016 5:39;3;Barley leaf rust reported in South Stirling. Growers are reminded to monitor crops #PestFax http:// bit.ly/28PkOon pic.twitter.com/8VlUouLs9F;#PestFax;7.46186E+17;y;news
MakeCoffeetoday;3/22/2016 22:00;1;Honduras on the road of recovery from leaf rust #coffeepods https://www. agra-net.com/agra/internati onal-coffee-report/features/honduras-on-the-road-of-recovery-from-leaf-rust-510223.htm …;#coffeepods;7.12383E+17;y;Awareness
SynWheat_Jen;5/18/2016 21:32;1;Leaf rust moving in on susceptible #wheat In southern IL- Prosaro is controlling in sprayed plots pic.twitter.com/6H4ffgodmk;#wheat;7.33018E+17;y;self
aeroapplicators;3/21/2016 22:46;0;Retweeted Colorado Wheat ( @coloradowheat ): Stripe Rust has been found in southeast Kansas and Leaf Rust in... http:// fb.me/1640unrRA;;7.12033E+17;y;others
Parker_Coffee;3/13/2016 2:36;0;Coffee leaf rust is found in virtually all countries that produce coffee.;;7.08829E+17;y;Awareness
Scien_net;3/18/2016 10:07;0;#Scien Influence of formulation on efficacy of three systemic fungicides for control of oat leaf rust : http:// bit.ly/1TT9oTU;#Scien;7.10754E+17;y;Research
AgsPlayers;6/3/2016 3:48;1;"Trending now on Twitter:  leaf rust "" ""stripe rust""""";;7.38548E+17;y;others
wheat_papers;3/5/2016 13:43;0;A rapid phenotyping method for adult plant resistance to leaf rust in wheat. http:// dlvr.it/KhgsKV pic.twitter.com/LoYn2x4RjW;;7.06098E+17;y;Research
TheBigFixNews;5/17/2016 13:36;0;"After the farmers in Chiapas, Mexico, lost 60 percent of their coffee production to leaf rust following... http:// fb.me/4YnvDXSpF""";;7.32535E+17;y;Awareness
CRSEthicalTrade;4/12/2016 20:26;2;A2: CRS @Coffeelands serves farmers who face uncertainty due to coffee leaf rust . #FairTradeChat #OurEarthOurFuture http:// ow.ly/10xH3s;#FairTradeChat #OurEarthOurFuture;7.19955E+17;y;Awareness
