username;date;retweets;text;hashtags;id
par_papers;2016-06-23 08:24;0;"Genetic Differentiation and Spatial Structure of Phellinus noxius, the Causal Agent of Brown Root Rot of Woody… http:// dlvr.it/LdLfHv";;"745865016147066880"
ProFarmingNews;2016-06-23 08:04;0;"Managing Root Rot On Celery Seedlings In The Greenhouse http://www. farms.com/news/managing- root-rot-on-celery-seedlings-in-the-greenhouse-109266.aspx … | https:// twibble.io";;"745859977491906560"
HydroponicsEasy;2016-06-23 04:25;1;"Advantages of passive hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.";;"745804853402755072"
mindful_miss;2016-06-23 02:48;0;"@RocketFarms my large cactus might be dying, 1 of 3 tall stems fell over from root rot (?) the other look ok but... pic.twitter.com/AZRuI8b2Wx";;"745780576045568000"
mowietecha;2016-06-22 19:07;0;"@hereswonderwill i am too nurturing my baby got root rot";;"745664544454803456"
farmdaily;2016-06-22 17:25;1;"New strain of root rot threatens #alfalfa . http:// ow.ly/oXFT301mvpd pic.twitter.com/al9jEAp8Os";#alfalfa;"745638833069383680"
litscraper;2016-06-22 12:36;0;"Genetic Differentiation and Spatial Structure of Phellinus noxius, the Causal Agent of Brown Root Rot of Woody… http:// dlvr.it/Ld09l6";;"745566042475270145"
bacygirl;2016-06-22 10:20;0;""Ye shall know the tree by the fruit it bears." Drumpf tree has root rot . Galatians 5:22-26 @realDonaldTrump https:// twitter.com/abbyjohnson/st atus/745387190721478656 …";;"745531922860826624"
ContainItGrowIt;2016-06-22 05:30;0;"Tip: To help "lighten the load" & prevent root rot , try filling the bottom 1/3 of a pot with polystyrene chunks. Only for annuals.";;"745458838493626368"
SavannaWhitlock;2016-06-22 00:18;0;"I thought this guy had root rot a while back, but it turns out he's okay!! Turned green again & he's got new growth! pic.twitter.com/DW5VNJoA28";;"745380388655210496"
syamachat;2016-06-21 19:44;0;"Found a rogue faba bean plant with healthy, robust nodule-laden roots in a sea of pea root rot #alsoitswindy pic.twitter.com/QdcGlRTO2C";#alsoitswindy;"745311495223808000"
syamachat;2016-06-21 19:44;6;"Found a rogue faba bean plant with healthy, robust nodule-laden roots in a sea of pea root rot #alsoitswindy pic.twitter.com/622Xo1Eg1J";#alsoitswindy;"745311472700424192"
laurenannelrick;2016-06-21 16:14;1;"Hey pal, don't settle for fear. Blogged about root rot and other stuff like that today. https:// goo.gl/83clJp pic.twitter.com/oW8JFOggAi";;"745258660478103552"
Phytolistic;2016-06-21 15:31;0;"Eat your brassicas! Scientists can now prevent root rot & improve soil microbiome w. immune boosting veggies. http:// ow.ly/HVUY301tyvr";;"745247845360504832"
CannabisIndy;2016-06-21 14:26;0;"the toughest white widow ever grown. she battled root rot for a month. I learned so much about DWC and the resilie… http:// ift.tt/28KW7w2";;"745231487981740033"
agritechportal;2016-06-21 12:31;0;"Management of Root rot in Gerbera Symptoms: Affected plants exhibit stunted growth Management: Deep summer... http:// fb.me/4Qadv9UVQ";;"745202388567457792"
GrowAquaponics;2016-06-21 12:24;0;"Hydroponic systems are prone to disease called "pythium" or root rot . This disease is virtually non-existant in #aquaponics .";#aquaponics;"745200684832694272"
linux_motd;2016-06-21 08:00;0;"root rot #Linux";#Linux;"745134161397047296"
PollardCalli;2016-06-21 05:40;0;"@kstitch23 check out my root rot tho";;"745099155580715008"
knowledge_drug;2016-06-21 03:54;0;"@FeelingsHURRT bad advice. That's how you get root rot . You need to let them dry a bit between waterings.";;"745072406692270080"
amandawuchner;2016-06-21 02:49;3;"Similar symptoms caused by different issues-Gp2 herb. injury(1) compared to girdling root rot (2&3) #canola #scout16 pic.twitter.com/fZwxJwNh1P";#canola #scout16;"745056043273617408"
sucsforyou;2016-06-21 02:28;0;"I've been dealing with a lot of weather-related plant 'repairs' - Etioliation? Root rot ? Leaf-drop? These two … pic.twitter.com/3ZpJLwOrXc";;"745050696320417792"
MBGovAg;2016-06-20 23:37;1;"Alfalfa weevil, root rot in soybeans & sunflower rust reported in the #MBInsectReport http:// bit.ly/28JBA7u #MBAg pic.twitter.com/sQrrGBQXp1";#MBInsectReport #MBAg;"745007671179239425"
WoodsieGirl;2016-06-20 22:37;0;"My rosemary plant is turning brown (think it has root rot from over-watering ) so am tryi… http:// ift.tt/28MMUS6 pic.twitter.com/3xDpJBx5sM";;"744992680858378240"
malytwotails;2016-06-20 21:29;0;"@FishyBoner aw dang it! Tiger jaws get root rot really easily, it’s a miracle I haven’t killed mine yet (killed half of it last year)";;"744975596095102976"
TacticalEvryWrd;2016-06-20 05:43;0;"ＴＡＣＴＩＣＡＬ　ＢＬＡＣＫ ＲＯＯＴ　ＲＯＴ ＦＵＮＧＵＳ";;"744737515232464896"
Prof_K;2016-06-20 01:58;0;"@fredsgarden I read that peat is good. I'd think that peat would retain water & promote root rot , no?";;"744680856845852672"
jjonk8;2016-06-20 01:08;5;"Seeing canola plants knocked over? Cutworms might not be the answer. Could be root rot caused by #rhizoctonia . pic.twitter.com/si7g0YJtja";#rhizoctonia;"744668134775218176"
RootRotOfficial;2016-06-19 21:28;0;"Thanks to all the people who came out last night, that was a night to remember. Root Rot , knows how to party,... http:// fb.me/7W1OUSIET";;"744612720415125504"
V_Adultman;2016-06-19 19:32;0;"Hi @Samsonprolific is root rot an issue when growing aeroponically, as with hydroponics? How do you deal with it?";;"744583657592074240"
HydroponicsEasy;2016-06-19 18:25;0;"Advantages of passive #hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.";#hydroponics;"744566695319085056"
ChrisLHelo;2016-06-19 14:47;0;"@ClintNSaidy Aloe Vera plants prefers bright light no direct sun. Keep it moist. Dont overwater. Don't damage its roots to prevent root rot .";;"744511935933100032"
scouserboy1978;2016-06-19 10:54;0;"@worldloveflower Any tips how to save our overwatered #Orchid ? Flowers have dropped, hoping root rot hasn't gotta hold #Thanks";#Orchid #Thanks;"744453169250451456"
ovaettr;2016-06-19 06:24;0;"If anyone ever gets Bonnie plants with the biodegradable pot be careful mine didn't quite biodegrade n almost got root rot from it :c";;"744385267390255107"
ovaettr;2016-06-19 05:29;0;"Repotted my Rosemary! Extra space upgrade and think I took care of the early forming root rot . Healing well. pic.twitter.com/xA5g7veO3t";;"744371483456135168"
meaganchelsey;2016-06-19 02:45;0;"No more root rot pic.twitter.com/Tcr97lJFNN";;"744330326336409600"
radioharborctry;2016-06-18 23:18;1;"6PM @airpOwerwow music by fresh legs, dolci dolci dolci, branch manager, champeons, root rot , apiary drapery doc, emotional rescue, tired...";;"744278020022665216"
GrowAquaponics;2016-06-18 18:24;1;"Hydroponic systems are prone to disease called "pythium" or root rot . This disease is virtually non-existant in aquaponics.";;"744204045846360064"
quentortellini;2016-06-17 22:46;0;"someone overwatered my lil cactus and it died from root rot I'm so sad";;"743907808052121600"
ErinnessGomez;2016-06-17 21:57;0;"@iFeyDcuo be careful of root rot";;"743895386994053120"
FlatBud;2016-06-17 19:00;0;"Water Mold Root Rot https:// flatbud.com/disease/water- mold-root-rot … #watermoldrootrot pic.twitter.com/YMGWNNsTte";#watermoldrootrot;"743850747662639104"
allindonews;2016-06-17 17:14;0;"The Hottest peace lily root rot symptoms: http:// Bikiniactress.com , – This is The Hottest Photos, Images, Pictu... http:// bit.ly/1XtAK4q";;"743824130261155846"
HydroponicsEasy;2016-06-16 23:25;0;"Advantages of passive hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.";;"743555012769390592"
wasteeguru;2016-06-16 22:29;0;"Soil compaction effect in clay soils on common root rot in canning peas: Soil compaction effect in… http://www. environmentguru.com/pages/elements /element.aspx?id=3733033&utm_source=dlvr.it&utm_medium=twitter … #Compaction";#Compaction;"743540937385598977"
MbPulseGrowers;2016-06-16 20:19;2;"The Bean Report: Field pea disease scouting & fungicide use, Root rot complex, Dry Bean herbicide options http://www. manitobapulse.ca/the-bean-repor t-june-16-2016/ …";;"743508415155101696"
fdotsanchez;2016-06-16 19:28;0;"@buttwife root rot fam too much water";;"743495591527743489"
brlockwood;2016-06-16 17:36;6;"Armillaria, or similar root rot (field ID is tricky) - #treedisease #arboriculture #arbori … http:// ift.tt/1OsAjok pic.twitter.com/k9gdanOCeO";#treedisease #arboriculture #arbori;"743467349861367808"
CaledonTreeland;2016-06-16 15:32;0;"Attacking Armillaria Tree Root Rot http://www. treeland.ca/attacking-armi llaria-tree-root-rot/ … #TreeMovingToronto #TreeMovingGTA pic.twitter.com/cWBCNDksFu";#TreeMovingToronto #TreeMovingGTA;"743436007492591618"
IslGreenery;2016-06-16 14:00;0;"Empty plant saucers of excess water to avoid root rot and fungus gnats.";;"743412817034772480"
dactrex;2016-06-16 01:25;3;"Be on the lookout for Pythium root rot . It's not too early for it to show up. Subdue MAXX helps clean it up. pic.twitter.com/ZXcAoYlkoF";;"743222863277268992"
GrowAquaponics;2016-06-16 00:24;1;"Hydroponic systems are prone to disease called "pythium" or root rot . This disease is virtually non-existant in #aquaponics .";#aquaponics;"743207488900587521"
goattreeinc;2016-06-15 16:51;0;"@cybersecboardrm RE russian hack of DNC? I wonder if it is related to this Root Rot Ops we disclosed days ago? https:// twitter.com/goattreeinc/st atus/741424626199207939 …";;"743093457414021120"
OrchidTalk;2016-06-15 04:52;0;"OrchidTalk News HELP! phal. orchid root rot /no roots/leaves dying: http:// bit.ly/1Q2XNkD";;"742912618080305152"
StackGardening;2016-06-15 02:36;0;"Why don't hydroponic systems suffer from constant root rot ? http:// gardening.stackexchange.com/q/26584?atw=1 #watering";#watering;"742878483882348544"
Energist;2016-06-15 00:22;0;"I over watered my favorite succulent and gave it root rot , so it's dying and can't be saved :(";;"742844798688595968"
thegrowdaddy;2016-06-14 22:04;0;"Hey check this out http://www. thegrowdaddy.com/?p=12499avoid root rot";;"742809861436624896"
bmt108;2016-06-14 17:38;0;"Two more buckets of root rot and dead plants from the front bed. In a twisted way I'm happy to see little rain in the forecast.";;"742743006793474049"
JuliaMalakie;2016-06-14 15:21;0;"Looks like Armillaria root rot , but cause or symptom of tree decline? #NewtonMA #trees #goodbyeNewtontrees pic.twitter.com/cnOkUF2Bm1";#NewtonMA #trees #goodbyeNewtontrees;"742708542927450112"
fourwindsacres;2016-06-14 05:10;0;"@syamachat lots of root rot in Assiniboia area.";;"742554716572258304"
HydroponicsEasy;2016-06-14 04:25;1;"Advantages of passive hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.";;"742543347827363840"
syamachat;2016-06-14 04:23;0;"@fourwindsacres don't have that data yet for all fields I've seen with root rot , but for roots pictured, field was not seed treated";;"742542874835857412"
IntSoPA;2016-06-13 21:02;0;"Don't miss Creating prescription maps from historical imagery for site-specific mgmt of cotton root rot at #ICPA https:// goo.gl/3mojjr";#ICPA;"742431864833605632"
skporter;2016-06-13 14:20;1;"Untreated #soybeans could mean you might want me to play "name that root rot " @ILSoyAdvisor http:// ilsoyadvisor.com/disease-manage ment/2016/may/i-hope-you-don-t-smell-soybean-root-rot-in-your-field/ … pic.twitter.com/gCqxEnwqdn";#soybeans;"742330838176649216"
The_RHS;2016-06-13 12:36;0;"@elliptigorugby It looks like it could be root rot , best to start again, :(";;"742304564993527808"
GrowAquaponics;2016-06-13 06:24;0;"Hydroponic systems are prone to disease called "pythium" or root rot . This disease is virtually non-existant in aquaponics.";;"742210911104950274"
FortuneMod_;2016-06-12 21:36;0;"(BOFH-EXCUSES) BOFH excuse #164: root rot";#164;"742078244619309059"
Proscorpio;2016-06-12 11:54;0;"@CapeCitSci perhaps root rot when wet sets up drought death in subsequent dry spells.";;"741931695369228288"
CapeCitSci;2016-06-12 11:48;0;"@Proscorpio Sorta, fungi & Phytophthora like moist soils, but disease can be more pronounced w/ drought bc of less H2O from root rot .";;"741930167149432832"
my2gr8girls;2016-06-12 07:32;1;"I was hoping Native American would step up and trace her roots. She has root rot because SHE'S NOT NATIVE AMERICAN https:// twitter.com/JilliSizzle/st atus/741848584744624129 …";;"741865773078093824"
ekaskiw;2016-06-12 05:51;0;"@NeufyJ @bgdoane looks like damping off root rot assume they were treated thoughts @DennisBeanLange @PratisaraB";;"741840211647176704"
BestHydro101;2016-06-12 01:05;0;"How to Stop and Prevent Root Rot http://www. besthydroponics101.com/how-to-stop-an d-prevent-root-rot …";;"741768243392569344"
renweis;2016-06-11 22:20;0;"@pat_kunz If it's aphonomecise that can be sprayed out apperantly, but if it's polithium root rot not much can bedonebecause it'sgroundlevel";;"741726755707179008"
renweis;2016-06-11 22:00;0;"@pat_kunz I had some bravo I put on before May long weekend, those strips look much better over non sprayed.. Maybe root rot fromlastbigrain";;"741721815442018304"
renweis;2016-06-11 19:22;0;"@stampgreg not as much lentils as peas in our area.. Root rot fairly common on lentils, peas doing well.. All cereals are durum";;"741682103708848128"
FiniteRex;2016-06-11 16:42;0;""Cynicism is the enemy of faith, the root rot of prayer." - Knocking on heaven's Door, page 37";;"741641668848459776"
MissOrchidGirl;2016-06-11 12:17;1;"Saving Orchid from root rot , dehydration and mealy bugs: http:// youtu.be/aWq8l1b3hDc?a via @YouTube";;"741575025153724416"
HydroponicsEasy;2016-06-11 09:25;0;"Advantages of passive #hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.";#hydroponics;"741531681031479296"
KurtPrintz;2016-06-11 02:29;0;"@aggrowconsult root rot ?";;"741427136213323776"
syamachat;2016-06-10 23:06;22;"Seeing lots of Aphanomyces root rot showing up in s. AB right now. Diagnosis confirmed by finding oospores in roots. pic.twitter.com/xTk6i3Lbwg";;"741376055445839872"
syamachat;2016-06-10 23:05;1;"@BASFCollin @pulsechickAB yes, looks like Aphanomyces root rot , honey - brown discoloration and pinching of epicotyl classic symptoms";;"741375680361832449"
BASFCollin;2016-06-10 22:26;1;"@syamachat @pulsechickAB safe to say aphanomyces over a different kind of root rot ? Or too tough to tell from pics? pic.twitter.com/xKQGq9D458";;"741366055201689600"
gregmasley;2016-06-10 18:48;0;"How to Prevent Root Rot in Aeroponic Cloners http://www. masleyassociates.com/how-to-prevent -root-rot-in-aeroponic-cloners/ … http:// fb.me/2i7o503cL";;"741310992840196096"
gregmasley;2016-06-10 18:48;0;"How to Prevent Root Rot in Aeroponic Cloners http://www. masleyassociates.com/how-to-prevent -root-rot-in-aeroponic-cloners/ …";;"741310965686226944"
gregmasley;2016-06-10 18:47;0;"Problems with Root Rot ? Have you tried cloning your plants in an aero cloner and haven't had much luck? Is the... http:// fb.me/15bzSSlGx";;"741310954097512449"
_adj_noun;2016-06-10 15:25;0;"fluent brown root rot fungus";;"741260105929363456"
JOURNALIJAR;2016-06-10 13:16;0;"ECO-FRIENDLY MANAGEMENT OF SCLEROTIUM ROLFSII CAUSING ROOT ROT DISEASE IN CHILLI. - .";;"741227615080566784"
GrowAquaponics;2016-06-10 12:24;0;"Hydroponic systems are prone to disease called "pythium" or root rot . This disease is virtually non-existant in aquaponics.";;"741214342834618372"
olgacerpita;2016-06-10 08:23;0;"I liked a @YouTube video http:// youtu.be/o6lYBpBkHP0?a Orchid root rot in full water culture, adjust accordingly";;"741153856361533444"
Litzz11;2016-06-10 02:46;0;"Trying to bring back a houseplant from severe root rot (not my fault! Idiot at the office). Advice?";;"741068992656216064"
Phytpath_Papers;2016-06-10 01:57;0;"The Genetic Structure of Phellinus noxius and Dissemination Pattern of Brown Root Rot Disease in Taiwan. http:// dlvr.it/LWpyXh";;"741056558277099520"
syamachat;2016-06-10 00:24;0;"@LikePulseCrops @BoychynJeremy chiming in late. Agree with @pulsechickAB , not typical root rot symptoms but if you DM me LL we can survey";;"741033166090076161"
bmt108;2016-06-09 22:41;0;"Root rot claimed a few more mini roses, gerber daisies, dusty miller and purple salvias today. thanks rain.";;"741007220347916288"
goattreeinc;2016-06-09 19:22;1;"@Rambobiggs @LeeAnnMcAdoo @libertarian @DewsNewz Important & confirmed Root Rot hack pls RT & watch accounts! http://www. techworm.net/2016/06/twitte r-hacked-hacker-selling-32-million-twitter-passwords-dark-web.html …";;"740957257819553793"
goattreeinc;2016-06-09 18:55;0;"IMPORTANT PLEASE RETWEET at 09:30 CST 06/09 Blackhat Root Rot claims 2 have hacked millions of TWITTER PW's! @Twitter true r not? @infowars";;"740950546819862529"
MostardiNursery;2016-06-09 15:00;0;"Empty plant saucers of excess water to avoid root rot and fungus gnats.";;"740891227126538242"
robchristieseed;2016-06-09 07:48;0;"@bullfrogtaken jeremy sure your not looking at Pythium root rot ?";;"740782541746143232"
LtoG;2016-06-09 00:40;0;"3. If field doesn't have aphanomyces, 4 yr rotation is fine. Important to diagnose that root rot so you know what you've got. #SaskAg";#SaskAg;"740674923597697024"
willmuller3;2016-06-08 23:46;0;"It's back! Stupid root rot ! Seeing lots in the area :-( #Lentils #Aphanomyces #Yuck pic.twitter.com/zwRcCPGGhf";#Lentils #Aphanomyces #Yuck;"740661361034698752"
tehpixie;2016-06-08 23:27;0;"Echinecea is starting to do better - thought there may be some root rot from so much rain. Just… https://www. instagram.com/p/BGaJZ50TCjm/";;"740656410501976068"
RonKrahn;2016-06-08 22:44;0;"@renweis I've seen that too. But later in season or when it's wetter. Root rot";;"740645640309374977"
syngentacanada;2016-06-08 21:10;2;"NEW S006-W5 has top-end #yield potential & unique genes for Phytopthora root rot protection! http:// ow.ly/INvy3013juD #soybeans #IYP2016";#yield #soybeans #IYP2016;"740621984296488961"
davesullivan15;2016-06-08 19:04;0;"@cntrsaskfrmr worst case it's aphenomyces. Hopefully just fusarium or some root rot .";;"740590310267355136"
JimBradeen;2016-06-08 17:02;0;"Ian McRae: working w @BeetPath to apply remote sensing to study Rhizoctonia crown root rot on #sugarbeet #NCAPS16";#sugarbeet #NCAPS16;"740559533936762881"
lofty401;2016-06-08 16:57;0;"@StrangetownFunk Let the soil dry out before watering again, could be root rot maybe?";;"740558386585030656"
HydroponicsEasy;2016-06-08 14:25;0;"Advantages of passive #hydroponics are the reduction of root rot and the additional ambient humidity provided through evaporations.";#hydroponics;"740520086012731396"
OrchidTalk;2016-06-08 10:02;0;"OrchidTalk News help! root rot , no roots, mold!: Hello, I'm new to the Orchid world. I bought my first orchid... http:// bit.ly/1Uz4Htn";;"740454016602230784"
BigTreesSupply;2016-06-08 01:54;0;"“ Root Rot in Pacific Northwest Trees” #treemaintenance http:// smq.tc/1WeIhAo";#treemaintenance;"740331252494958592"
PorcelainElf;2016-06-08 01:04;0;"@LucyEverleigh Could be bugs causing root rot ?";;"740318450703302657"
audrobles;2016-06-08 01:01;0;"i think my aloe vera plant has root rot";;"740317837508513797"
GrowAquaponics;2016-06-07 18:24;0;"Hydroponic systems are prone to disease called "pythium" or root rot . This disease is virtually non-existant in #aquaponics .";#aquaponics;"740217796261339136"
HeliViiri;2016-06-07 12:12;0;"#HealGenCAR Jan Stenlid #SLU Molecular markers can be used to find spruce trees that are more resistant to Heterobasidion root rot";#HealGenCAR #SLU;"740124364687986688"
