username;date;retweets;text;hashtags;id
oknotillfarmer;2016-06-21 23:12;1;"Hey #corndisease people, is this GLS or Southern corn leaf blight ? Or something else? pic.twitter.com/1HMbq6wYLA";#corndisease;"745363886212165632"
wadeoehmichen;2016-06-21 22:29;3;"Northern corn leaf blight is off to an early start in Wisconsin. Time for priaxor app! #planthealth16 #savemepriaxor pic.twitter.com/kb7wIknUrU";#planthealth16 #savemepriaxor;"745352986294116352"
wadeoehmichen;2016-06-21 22:12;2;"Northern Corn Leaf Blight in Wisconsin! Spore ID confirmed in Jackson, Juneau and Dane counties #planthealth16 pic.twitter.com/vzHeg25TGw";#planthealth16;"745348644765900802"
DonnersDirt;2016-06-21 20:57;5;"Northern Corn Leaf Blight (NCLB) and Gray Leaf Spot (GLS) in Southwest Indiana. 10oz #HeadlineAMP at Tassel #BASF pic.twitter.com/1o36ZbrWdi";#HeadlineAMP #BASF;"745329842405662720"
LoveOfFarming;2016-06-21 19:37;5;"Field Agronomist posted: V12 early planted corn on corn field near Columbus IN has Northern Corn Leaf Blight in the lower canopy. #NCLB";#NCLB;"745309574249459712"
AdvCropCare;2016-06-21 16:32;1;"My first evidence of Northern Corn Leaf Blight in Northern IL. C/C with history. #plant16 #corn pic.twitter.com/JnIrIgKf5j";#plant16 #corn;"745263158756016129"
tjcksn;2016-06-21 04:54;0;"@UNLPlantPath student @TerraGator94 applying early fungicide trts 4 Northern Corn Leaf Blight n northeast Nebraska! pic.twitter.com/hRLspt534F";;"745087444031176709"
_adj_noun;2016-06-21 02:26;0;"seasoned leaf blight";;"745050177652723712"
Invasion_Watch;2016-06-20 12:52;0;"Invasion! northern corn leaf blight in Screven County, Georgia: http:// bit.ly/28IK9BG #invasivespecies";#invasivespecies;"744845275252981762"
hn_ideator;2016-06-20 09:00;0;"Show HN: PegepabufBox — a centigrade leaf blight , written in Uniface.";;"744786874993016832"
WI_Dekalb;2016-06-17 21:48;0;"Northern Corn Leaf Blight is showing up in WI pic.twitter.com/Fs6FflXIOm";;"743893174486183936"
jj_pyle;2016-06-17 21:47;19;"Norther Corn Leaf Blight in Kellogg, IA. Jasper County. #basftweets #planthealth16 pic.twitter.com/PeQ5mkFemR";#basftweets #planthealth16;"743892748974043140"
BigShowFarm;2016-06-17 16:30;4;"Today's show: #crop16 w/ @LandusCoop @ToddClaussen on @whoradio & @600WMTAM | Northern leaf blight (Guthrie Co.) pic.twitter.com/udwm51ZSXZ";#crop16;"743813052953354240"
PioneerWI;2016-06-17 15:30;2;"MT @imholtea Northern corn leaf blight beginning to show up in S. WI. #Scout16 #NCLB http:// phbn.ws/6018Btlh0 pic.twitter.com/iK5vcUOw3i";#Scout16 #NCLB;"743798031733121025"
FarmsNews;2016-06-17 15:01;7;"Northern Corn Leaf Blight Positively Identified In Wisconsin In 2016 Read more.. http://www. farms.com/news/northern- corn-leaf-blight-positively-identified-in-wisconsin-in-2016-109077.aspx … pic.twitter.com/bDEm7WnkwL";;"743790671635460096"
AndrewGennett;2016-06-17 14:09;1;"Found Northern Corn Leaf Blight (NCLB) in Fulton Co., KY on 6/16/16 @corndisease pic.twitter.com/daO7drHW8z";;"743777647411474432"
eewoldt;2016-06-17 01:45;0;"Another sign of the early stages Northern Corn Leaf blight showing up in Central IA. Photo credit @joblowschmidty pic.twitter.com/QVdXmkWVAV";;"743590475232329728"
imholtea;2016-06-16 23:41;14;"Northern corn leaf blight beginning to show up in S. WI. @PioneerWI PioneerWI #Scout16 #NCLB pic.twitter.com/j908yQXiuw";#Scout16 #NCLB;"743559081420414976"
eewoldt;2016-06-16 22:32;0;"Northern Corn Leaf Blight making its first appearance in Marshall County, Iowa. What are your fungicide plans? pic.twitter.com/qw2Xh0Xe7Y";;"743541884769935360"
LawnCareRexburg;2016-06-16 22:03;0;"Does you lawn look like this? If it does your lawn might be infected with disease called Leaf Blight . Don't panic... http:// fb.me/16RVegHJd";;"743534537536315392"
WisCropMan;2016-06-16 20:06;1;"Northern Corn Leaf Blight Positively Identified in Wisconsin in 2016 - http:// tinyurl.com/h8a6x9h";;"743505141576261632"
Agronomy_Guy;2016-06-16 18:34;1;"Northern corn leaf blight showing up already. Keep an eye on susceptible hybrids especially silage. https:// twitter.com/damon_lee_smit h/status/743479133649375232 …";;"743481800375308288"
CowboyCubby;2016-06-16 18:28;5;"Fabulous! Now we have Northern Corn Leaf Blight ! Let's just all stop walking fields! Too Hot out here Anyway! pic.twitter.com/bHtoSSq1cv";;"743480298227195904"
TimbaNinja;2016-06-16 16:29;2;"Despite the hot/dry conditions, Northern Leaf Blight is here. Do you have a plan to manage diseases this year? pic.twitter.com/OAqnAe2l2D";;"743450510267662336"
mjanders1;2016-06-15 20:09;1;"East Central Iowa Crop Update - June 15 - Corn update, SB residual herbicides, northern corn leaf blight & more http:// eepurl.com/b40Hif";;"743143353999581184"
tjcksn;2016-06-15 19:41;23;"Northern Corn Leaf Blight confirmed n SE Iowa, so start watching 4 this disease in central & eastern Nebraska, too. https:// twitter.com/ISUCropNews/st atus/743134769379151872 …";;"743136259736932354"
ISUCropNews;2016-06-15 19:35;5;""Northern corn leaf blight was discovered in a field in Washington County last weekend" Read more: http:// ow.ly/Iko0301hVzk #NCLB";#NCLB;"743134769379151872"
ToddClaussen;2016-06-15 04:24;48;"Northern Corn Leaf Blight in Guthrie County, IA today; June 14, 2016 pic.twitter.com/p7KPtEFMM7";;"742905465047154689"
kmrunde;2016-06-14 17:12;5;"Finding several lesions of Northern Corn Leaf Blight in this V10 corn at Fairfax, MO. #CropTrak pic.twitter.com/9RFzMqypQx";#CropTrak;"742736447094939648"
MinaMahatara;2016-06-14 11:23;1;"Northern leaf blight of maize pic.twitter.com/mA8RHSvzf2";;"742648610232270849"
corndisease;2016-06-13 18:42;12;"Northern leaf blight showing up already in Iowa. https:// twitter.com/rkvittetoe/sta tus/742381098068381697 …";;"742396708366098432"
rkvittetoe;2016-06-13 17:40;22;"Seeing Northern Corn Leaf Blight . Warm, dry weather should slow it down! @alisonrISU @corndisease #iscucrops pic.twitter.com/clCs9MPXZr";#iscucrops;"742381098068381697"
syngentacanada;2016-06-12 17:30;1;"RT @shawnbrenneman : What is your corn's risk to yield robbing Northern Corn Leaf Blight ? #Trivapro works harder http:// ow.ly/SOxk3018m6N";#Trivapro;"742016275875045378"
MailsTera;2016-06-12 15:44;0;"Leaf Blight #games #play #online #play #fun You have a limited number of moves to solve each leafy puzzle. Click... http://www. teragames.net/leaf-blight/";#games #play #online #play #fun;"741989643500032000"
EllenGoddard1;2016-06-12 10:48;1;"Coconut trees hit by leaf blight disease http:// m.thehindu.com/news/national/ tamil-nadu/coconut-trees-hit-by-leaf-blight-disease/article8695857.ecel …";;"741915042631671812"
TalkVietnamBuzz;2016-06-12 01:55;0;"Bayer offers Vietnamese farmers a revolutionary solution against Bacterial Leaf Blight disease at http://www. talkvietnam.com/2016/06/bayer- offers-vietnamese-farmers-a-revolutionary-solution-against-bacterial-leaf-blight-disease/ …";;"741780981699518465"
VNBreakingNews;2016-06-12 01:30;0;"Bayer offers Vietnamese farmers a revolutionary solution against Bacterial Leaf Blight disease at http://www. vietnambreakingnews.com/2016/06/bayer- offers-vietnamese-farmers-a-revolutionary-solution-against-bacterial-leaf-blight-disease/ …";;"741774667703291904"
Invasion_Watch;2016-06-11 18:35;0;"Invasion! Southern corn leaf blight and stalk rot in Screven County, Georgia: http:// bit.ly/1YhFgSU #invasivespecies";#invasivespecies;"741670126169116673"
vietmaz;2016-06-11 08:40;0;"Bayer offers Vietnamese farmers a revolutionary solution against Bacterial Leaf Blight disease at http://www. vietmaz.com/2016/06/bayer- offers-vietnamese-farmers-a-revolutionary-solution-against-bacterial-leaf-blight-disease/ …";;"741520556932108288"
talkvn;2016-06-11 06:48;0;"Bayer offers Vietnamese farmers a revolutionary solution against Bacterial Leaf Blight … http:// goo.gl/fb/rlhVrh";;"741492153461972992"
cyguy83;2016-06-11 02:13;0;"@nciacrops @FarmNutrients @hagiemfg @360yieldcenter Northern Corn Leaf Blight on most corn plants";;"741423164203270144"
plantdisease;2016-06-10 16:41;17;"Coconut trees hit by leaf blight disease http://www. thehindu.com/news/national/ tamil-nadu/coconut-trees-hit-by-leaf-blight-disease/article8695857.ece …";;"741279009774800896"
shawnbrenneman;2016-06-10 14:20;1;"What is your corn's risk to yield robbing Northern Corn Leaf Blight ? #Trivapro works harder/last longer vs NCLB http:// farmersforum.com/northern-corn- leaf-blight-is-this-years-corn-disease-to-watch-for/ …";#Trivapro;"741243592665108480"
sanjayy99777577;2016-06-10 08:48;0;"now i m busy with my thesis work on fysarium leaf blight of soybean";;"741160115286446080"
cyguy83;2016-06-09 21:37;2;"Northern Corn Leaf Blight is prevalent in the area. A fungicide applied now will pay big benefits! @FarmNutrients pic.twitter.com/DTpTcqeyYX";;"740991136903241728"
mbseddie;2016-06-08 11:37;0;""The whole 'Fig Leaf Fashion' craze was very short lived due to a fig leaf blight , and th http://www. empowr.com/jeptraffic?p=P 9PP … pic.twitter.com/r2hYFrvpNl";;"740477820569165825"
neofull;2016-06-07 23:30;0;"Leaf Blight #Juegos #Estrategia http:// juegos.neofull.com/jugar/leaf-bli ght.htm …";#Juegos #Estrategia;"740294770241638401"
Invasion_Watch;2016-06-07 17:09;1;"Invasion! northern corn leaf blight in Appling County, Georgia: http:// bit.ly/1UwPnO2 #invasivespecies";#invasivespecies;"740199030769078274"
2blades;2016-06-06 19:05;0;"Increased temperatures in southern India leads to spread of leaf blight disease in coconut trees http:// ow.ly/U6f3300XSkN";;"739865748068257792"
Invasion_Watch;2016-06-06 13:58;0;"Invasion! northern corn leaf blight in Screven County, Georgia: http:// bit.ly/1PzGNSB #invasivespecies";#invasivespecies;"739788596727545857"
atltreepros;2016-06-06 06:44;0;"Coconut trees hit by leaf blight disease - The Hindu: http:// ift.tt/24sjHyK";;"739679407678361600"
NewsinTamilNadu;2016-06-06 03:26;0;"Coconut trees hit by leaf blight disease: The air-borne fungus affects nut yield; incidence high along Palar river… http:// m.tbnn.it/LV3N7x";;"739629418591617024"
neofull;2016-06-03 04:30;0;"Leaf Blight #Juegos #Estrategia http:// juegos.neofull.com/jugar/leaf-bli ght.htm …";#Juegos #Estrategia;"738558333620092928"
Invasion_Watch;2016-06-01 21:23;0;"Invasion! northern corn leaf blight in Terrell County, Georgia: http:// bit.ly/283LjPA #invasivespecies";#invasivespecies;"738088703407464448"
spc_cps;2016-06-01 07:42;8;"On #Samoa Independence Day reflecting on our shared achievements ie. #CePaCT science solutions for #taro leaf blight pic.twitter.com/g3bc89SlFT";#Samoa #CePaCT #taro;"737881874811486208"
Redfifer;2016-05-29 03:57;0;"@danmaltby1 @RedGreen632 @SunnyWonny Looks like topdressing or maybe just tracks from leaf blight spraying? pic.twitter.com/rewZ9tHs2u";;"736738271871401986"
AqleemAbbas;2016-05-29 02:32;0;"Can any one share with us management strategy for Cercospora leaf blight disease of carrot? http:// fb.me/7R01TU9Gz";;"736716845953257472"
LMcLachlan60;2016-05-27 17:05;0;"@bigaljack No idea why they call it northern corn leaf blight . Damn stuff always comes from the south";;"736211842700300290"
CceMonroe;2016-05-26 18:30;0;"Plant stress = insect and disease problems Pachysandra leaf blight http:// monroe.cce.cornell.edu / http:// fb.me/DiRWWyic";;"735870743158915072"
ongenetics;2016-05-26 18:07;0;"Randy Wisser (Delaware) passes out a 3d printed model of intracellular leaf blight (fungus) in a maize cell. #UMPBS pic.twitter.com/aMqwjmozu2";#UMPBS;"735864860840464385"
AqleemAbbas;2016-05-25 01:59;0;"#Septoria leaf blight of celery Septoria apiicola #SYMPTOMS Irregularly shaped chlorotic spots on leaves and... http:// fb.me/LHtPnekA";#Septoria #SYMPTOMS;"735259049755836418"
steve_atkins;2016-05-24 23:20;0;"@seananmcguire Corn leaf blight jumps species. Fungal monsters in the cornfield ensue.";;"735219064428105728"
baldpathologist;2016-05-24 21:21;6;"Planting the @UnitedSoy Cercospora leaf blight trial in Verona, MS @MSUExtService @ppp_trey #mscrops @MSSOY pic.twitter.com/TM2Qcquw04";#mscrops;"735188902567378945"
machinefinder;2016-05-24 18:02;0;"Resistant Hybrids, Residue Management & Fungicides Can Fight Northern #Corn Leaf Blight http:// ow.ly/d4Iu300uNQq via @SuccessfulFarm #AgChat";#Corn #AgChat;"735138834137124865"
bdsmaize;2016-05-23 17:09;0;"Resistant hybrids, residue management & #fungicides can fight northern #corn leaf blight http:// bit.ly/1U77mKJ";#fungicides #corn;"734763258192793601"
UIUCSmallGrains;2016-05-20 01:53;6;"Scoring the #wheat for rust and leaf blight in Brownstown, IL pic.twitter.com/FnovXlHaoe";#wheat;"733445565028016128"
phy_papers;2016-05-19 02:37;0;"Cercospora cf. flagellaris and C. cf. sigesbeckiae are associated with Cercospora leaf blight and purple seed stain… http:// dlvr.it/LLX0Rf";;"733094100715495424"
MoreFunz;2016-05-16 18:25;0;"Phomopsis Leaf Blight and Fruit Rot of Strawberry. https:// morefunz.com/science/agricu lture/horticulture/phomopsis-leaf-blight-and-fruit-rot-of-strawberry …";;"732245702928179201"
MoreFunz;2016-05-16 15:14;0;"http://www. forestryimages.org/browse/detail. cfm?imgnum=0162039 … - Bacterial Leaf Blight of Rice. The #morefunz page https:// morefunz.com/science/agricu lture/field-crops/bacterial-leaf-blight-of-rice …";#morefunz;"732197493203714048"
EurekaMag;2016-05-15 07:30;0;"#EurekaMag Yield loss assessment of wheat due to Bipolaris leaf blight in Bangladesh http:// dlvr.it/LJvkdx";#EurekaMag;"731718302771220480"
EurekaMag;2016-05-14 06:22;0;"#EurekaMag Bacterial antagonist as seed treatment to control leaf blight disease of bambara groundnut (Vigna… http:// dlvr.it/LJWyVz";#EurekaMag;"731338805421084675"
AdamOwens_11;2016-05-12 22:02;0;"Southern Corn Leaf Blight near Raymondville, TX. #SCLB pic.twitter.com/yW3DwSC8IF";#SCLB;"730850585717542913"
panaridus;2016-05-12 19:43;0;"Leaf Blight a biological weapon!This is why we need another source of rubber like guayule! https:// books.google.com/books?id=MGZwg xoHxCAC&pg=PA254&lpg=PA254&dq=is+leaf+blight+a+biological+weapon&source=bl&ots=iPl1-vjcq5&sig=KoWcQ1a7UZeShfYG5cy300iZLpc&hl=en&sa=X&ved=0ahUKEwicpdTahdXMAhUC92MKHUoADdsQ6AEIJDAI …";;"730815620955115520"
panaridus;2016-05-12 19:33;0;"South American leaf blight a biological weapon? http://www. ncbi.nlm.nih.gov/pmc/articles/P MC2759241/ …";;"730813209272291333"
kelli_bassett;2016-05-11 21:30;14;"Finding anthracnose leaf blight on V3/4 #cornoncorn . #perfect conditions. @pioneer_ il pic.twitter.com/7nPVou9eMM";#cornoncorn #perfect;"730480198571954176"
decompositorbot;2016-05-11 10:15;0;"contents of leaf-blight : 45% tuck-in, 55% sockpuppeteer. pic.twitter.com/zEPfNczTFe";;"730310393357316096"
AdamOwens_11;2016-05-10 20:22;3;"Northern Corn Leaf Blight is showing up along the Lower Gulf Coast of TX. Keep a watchful eye on your fields. #NCLB . pic.twitter.com/4Aod8tv0I9";#NCLB;"730100795463454720"
FunHost;2016-05-09 11:15;0;"Play Leaf Blight @http:// FunHost.Net/LeafBlight : You have a limited number of moves to solve each leafy #Puzzle . Click the sick...";#Puzzle;"729600590087622656"
Texasagronomo;2016-05-05 14:53;2;"South Texas and Coastal Bend farmers need to keep an eye out for Northern Corn Leaf Blight . #NCLB #Protectyield pic.twitter.com/fTmEJNl8aF";#NCLB #Protectyield;"728205900498882562"
Darnerblue;2016-04-29 06:22;0;"@emeraldashborer ?? removed Eng ivy,OR ash bark came off,d shape hole-some leaf blight , no WP dmge/epicormic shoot?? pic.twitter.com/oyJrn6JX4S";;"725903167066525696"
HighWindJa;2016-04-24 20:16;0;"Backyard Jungle Book: Pear tree with leaf blight in flower pic.twitter.com/rKUQkcPHiV";;"724301075386232832"
agri_quiz;2016-04-20 19:10;1;"Leaf blight disease of rice is due to bacteria #Imp Question";#Imp;"722834922323324933"
Scien_net;2016-04-19 19:45;0;"#Scien The causal organism of sugarcane leaf blight http:// bit.ly/23XeH79";#Scien;"722481147024781316"
SDSUPlantPath;2016-04-19 17:34;1;"Seeing some bacterial leaf blight on winter #wheat in SD. pic.twitter.com/40wkBO3SkF";#wheat;"722448329360035840"
dmarknewman;2016-04-15 05:27;0;"@pheministdream1 whats your fav fungicide? I'm seeing leaf blight all over the strawberries and rose bushes from non stop rains this spring.";;"720815906398429184"
CGSpaceResearch;2016-04-14 12:14;0;"Heterosis and combining ability of elite maize inbred lines under northern corn leaf blight disease p #IITA #CGIAR http:// hdl.handle.net/10568/72896";#IITA #CGIAR;"720555889799884800"
FarmerstyleKyle;2016-04-13 02:51;0;"The spots on this leaf are a disease called Northern Corn Leaf Blight and can decrease yield #WIUAgLife . @WIUAg pic.twitter.com/cRBlP08VYr";#WIUAgLife;"720051713239965696"
ArquivosIB;2016-04-09 03:01;1;"#Occurrence of South American leaf blight epidemic in escape zones of the Brazil. http:// ow.ly/105Gz7 #leafblight #escapezone @unespfca";#Occurrence #leafblight #escapezone;"718604732894457857"
thegreengennig;2016-04-07 17:08;1;"ARC Highlights: Orange flesh potato has more tolerance against leaf blight disease #GCARD3 ARCSOUTHAFRICA #ARC_DAY";#GCARD3 #ARC_DAY;"718093179510194176"
EPILIBERTAS;2016-04-05 19:00;0;"PRO/PL> Bacterial leaf blight , rice - Peru: (PI): Other Plant Disease -- PeruThe National Agricultural Health ... http:// bit.ly/237YqPL";;"717396467795668993"
CHMMNews;2016-04-05 16:25;0;"PRO/PL> Bacterial leaf blight , rice – Peru: (PI) http:// dlvr.it/KzLc4H #HazMat";#HazMat;"717357531668983812"
ProMED_mail;2016-04-05 15:20;1;"PRO/PL> Bacterial leaf blight , rice - Peru: (PI) http:// bit.ly/237YqPL";;"717341198311030784"
PublicHealthBot;2016-04-05 15:20;0;"PRO/PL> Bacterial leaf blight , rice - Peru: (PI) http:// ift.tt/237YnU5";;"717341084880412672"
PairsonnalitesE;2016-04-04 16:55;0;"ESN : Spain: Possible cases of stemphylium leaf blight in garlic: The Agricultural Service of the Council of… http:// dlvr.it/Kyth9v";;"717002623031750656"
DowSeedsCA;2016-04-01 17:56;0;"Tracking Northern Corn Leaf Blight via @GrainFarmerMag : #ontag http:// bit.ly/1VSgmZd";#ontag;"715930823283712000"
VaillancourtLab;2016-03-31 18:02;1;"Wilmot, Agreliant, target diseases are gray leaf spot, northern corn leaf blight , and Gosses wilt.";;"715569894767460352"
mizubuti;2016-03-30 12:57;0;"Waiting for better weather to start collecting samples of South American Leaf Blight ( #SALB ) in the Amazon. pic.twitter.com/nCZJPiDFSR";#SALB;"715130857552494592"
garden_answers;2016-03-29 21:15;0;"New blog post from http:// GardenAnswers.com about Leaf Blight - http://www. gardenanswers.com/plant-diseases /leaf-blight/ … pic.twitter.com/l0GB2eNETf";;"714893740448419840"
ncipmc;2016-03-28 20:42;0;"New post: Webinar: Goss’s Bacterial Wilt and Leaf Blight of Corn http://www. ncipmc.org/connection/?p= 1062 …";;"714522994660417536"
UNL_CropWatch;2016-03-28 20:32;4;"Goss’s Bacterial Wilt & Leaf Blight of Corn; open access webinar by @tjcksn http://www. plantmanagementnetwork.org/edcenter/semin ars/corn/GossWilt/ … pic.twitter.com/yFyVNySfKM vi @BobWrightU";;"714520439196880896"
BobWrightUNL;2016-03-28 20:32;0;"@UNL_CropWatch Goss’s Bacterial Wilt & Leaf Blight of Corn; open access webinar by @tjcksn http://www. plantmanagementnetwork.org/edcenter/semin ars/corn/GossWilt/ … pic.twitter.com/GOJVu2p0PJ";;"714520434960510976"
eduardochagass;2016-03-26 12:48;3;"Soybean showing Cercospora Leaf Blight symptom at the Federal University of Viçosa, Minas Gerais State, Brazil. pic.twitter.com/OzUJKJmhMM";;"713694040412258304"
UTTurfPath;2016-03-25 00:40;0;"@KernsJim Cream leaf blight ?";;"713148455724515328"
panaridus;2016-03-24 18:18;0;""South American leaf blight reaching Southeast Asia could bring the automobile age to a screeching halt." - http:// bit.ly/1SjCW9Z";;"713052320334917632"
PatriciaMiln;2016-03-12 21:53;0;"6 myths just about leaf blight that subconscious self experience versus separate: LrF";;"708757906808647680"
WisCropMan;2016-03-11 19:18;1;"Goss’s wilt, northern #corn leaf blight , timing & chances of recovering fungicide cost https://www. youtube.com/watch?v=jFsb6n Q_0tI …";#corn;"708356472686518272"
realagriculture;2016-03-09 23:45;2;"New tool for fighting northern corn leaf blight — Syngenta is releasing this 3-modes-in-one, long-lasting fungicide: http:// bit.ly/1OYWo76";;"707698743886290944"
MatthewMoscou;2016-03-08 17:13;5;"Blast back to 1972 and the impact of Southern Corn Leaf Blight on corn prices http://www. annualreviews.org/doi/abs/10.114 6/annurev.py.10.090172.000345?journalCode=phyto … #RSfungalthreats";#RSfungalthreats;"707237931484848128"
Life_Sciences_;2016-03-07 06:06;0;"#EurekaMag Effects of nitrogen nutrition and bacterial leaf blight on rice leaves http:// dlvr.it/KjPXh3";#EurekaMag;"706707475400003584"
hiasilrdne;2016-03-07 06:06;0;"#EurekaMag Effects of nitrogen nutrition and bacterial leaf blight on rice leaves http:// dlvr.it/KjPXXL";#EurekaMag;"706707471457333254"
EurekaMag;2016-03-07 05:58;8;"#EurekaMag Effects of nitrogen nutrition and bacterial leaf blight on rice leaves http:// dlvr.it/KjPPxC";#EurekaMag;"706705459411943428"
Life_Sciences_;2016-03-05 14:25;0;"#EurekaMag Enzymological and permeability changes involved in bacterial leaf blight of rice http:// dlvr.it/Khhcbb";#EurekaMag;"706108285347196928"
hiasilrdne;2016-03-05 14:25;0;"#EurekaMag Enzymological and permeability changes involved in bacterial leaf blight of rice http:// dlvr.it/KhhcP8";#EurekaMag;"706108277931642880"
EurekaMag;2016-03-05 14:20;8;"#EurekaMag Enzymological and permeability changes involved in bacterial leaf blight of rice http:// dlvr.it/KhhWsL";#EurekaMag;"706107136116326401"
GwenfarsGarden;2016-03-03 11:15;2;". @Plantfairs Am reading newsletter & interested to see the note about @NortonPriory using garlic spray on Quince for leaf blight . Useful tip";;"705335886184124416"
Life_Sciences_;2016-03-02 10:50;0;"#EurekaMag Efficacy of plant extracts in controlling leaf blight (Bipolaris sorokiniana) with increasing yield of… http:// dlvr.it/Kg4Hkh";#EurekaMag;"704967129590689792"
hiasilrdne;2016-03-02 10:50;0;"#EurekaMag Efficacy of plant extracts in controlling leaf blight (Bipolaris sorokiniana) with increasing yield of… http:// dlvr.it/Kg4HWh";#EurekaMag;"704967123248947200"
EurekaMag;2016-03-02 10:47;8;"#EurekaMag Efficacy of plant extracts in controlling leaf blight (Bipolaris sorokiniana) with increasing yield of… http:// dlvr.it/Kg4CdQ";#EurekaMag;"704966267959009281"
garden_answers;2016-03-02 00:15;0;"New blog post from http:// GardenAnswers.com about Pachysandra Leaf Blight - http://www. gardenanswers.com/plant-diseases /pachysandra-leaf-blight/ … pic.twitter.com/4KMlQkDESx";;"704807255582048256"
